Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
530,"SM Wu, Y Fujiwara, SM Cibulsky, DE Clapham, C Lien…","Developmental origin of a bipotential myocardial and smooth muscle cell precursor in the mammalian heart",2006,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S0092867406013997","https://scholar.google.com/scholar?cites=8962623742778533669&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","HTML","","","",,,,,530,40.77,88,6,13
275,"CL Lien, C Wu, B Mercer, R Webb, JA Richardson…","Control of early cardiac-specific transcription of Nkx2-5 by a GATA-dependent enhancer",1999,"…","dev.biologists.org","http://dev.biologists.org/content/126/1/75.short","https://scholar.google.com/scholar?cites=10735897380893263247&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","","","","",,,,,275,13.75,46,6,20
250,"GG Whitehead, S Makino, CL Lien, MT Keating","fgf20 is essential for initiating zebrafish fin regeneration",2005,"Science","science.sciencemag.org","http://science.sciencemag.org/content/310/5756/1957.short","https://scholar.google.com/scholar?cites=2653801846872318912&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","","","","",,,,,250,17.86,63,4,14
234,"CL Lien, M Schebesta, S Makino, GJ Weber…","Gene expression analysis of zebrafish heart regeneration",2006,"PLoS …","journals.plos.org","https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.0040260","https://scholar.google.com/scholar?cites=5832930027662104169&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","HTML","","","",,,,,234,18.00,47,5,13
183,"M Xin, CA Davis, JD Molkentin…","A threshold of GATA4 and GATA6 expression is required for cardiovascular development",2006,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/103/30/11189.short","https://scholar.google.com/scholar?cites=3951175374366202998&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","","","","",,,,,183,14.08,46,4,13
154,"RM Cripps, BL Black, B Zhao, CL Lien…","The myogenic regulatory gene Mef2 is a direct target for transcriptional activation by Twist during Drosophila myogenesis",1998,"Genes & …","genesdev.cshlp.org","http://genesdev.cshlp.org/content/12/3/422.short","https://scholar.google.com/scholar?cites=11650159186668480337&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","","","","",,,,,154,7.33,31,5,21
152,"J Kim, Q Wu, Y Zhang, KM Wiens…","PDGF signaling is required for epicardial function and blood vessel formation in regenerating zebrafish hearts",2010,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/107/40/17206.short","https://scholar.google.com/scholar?cites=1043640953349474606&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","","","","",,,,,152,16.89,30,5,9
143,"CL Lien, J McAnally, JA Richardson, EN Olson","Cardiac-specific activity of an Nkx2–5 enhancer requires an evolutionarily conserved Smad binding site",2002,"Developmental biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160602906032","https://scholar.google.com/scholar?cites=8842203878363501420&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","","","","",,,,,143,8.41,36,4,17
95,"M Schebesta, CL Lien, FB Engel…","Transcriptional profiling of caudal fin regeneration in zebrafish",2006,"The Scientific World …","hindawi.com","https://www.hindawi.com/journals/tswj/2006/947207/abs/","https://scholar.google.com/scholar?cites=2061453130444379482&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","","","","",,,,,95,7.31,24,4,13
78,"L Sun, CL Lien, X Xu, KK Shung","In vivo cardiac imaging of adult zebrafish using high frequency ultrasound (45-75 MHz)",2008,"Ultrasound in medicine & biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301562907003559","https://scholar.google.com/scholar?cites=15595395616912820893&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","","","","",,,,,78,7.09,20,4,11
78,"S Makino, GG Whitehead, CL Lien…","Heat-shock protein 60 is required for blastema formation and maintenance during regeneration",2005,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/102/41/14599.short","https://scholar.google.com/scholar?cites=10825067552223898045&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-24","","","","",,,,,78,5.57,20,4,14
76,"Y Huang, MR Harrison, A Osorio, J Kim, A Baugh…","Igf signaling is required for cardiomyocyte proliferation during zebrafish heart development and regeneration",2013,"PLOS …","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0067266","https://scholar.google.com/scholar?cites=11774429269233131619&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-24","HTML","","","",,,,,76,12.67,13,6,6
63,"J Oh, Z Wang, DZ Wang, CL Lien, W Xing…","Target gene-specific modulation of myocardin activity by GATA transcription factors",2004,"Molecular and Cellular …","Am Soc Microbiol","https://mcb.asm.org/content/24/19/8519.short","https://scholar.google.com/scholar?cites=15355139411157165862&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-24","","","","",,,,,63,4.20,11,6,15
58,"MRM Harrison, J Bussmann, Y Huang, L Zhao…","Chemokine-guided angiogenesis directs coronary vasculature formation in zebrafish",2015,"Developmental cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1534580715002439","https://scholar.google.com/scholar?cites=17500733032311119703&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-24","HTML","","","",,,,,58,14.50,12,5,4
57,"P Sun, Y Zhang, F Yu, E Parks, A Lyman, Q Wu…","Micro-electrocardiograms to study post-ventricular amputation of zebrafish heart",2009,"Annals of biomedical …","Springer","https://link.springer.com/article/10.1007/s10439-009-9668-3","https://scholar.google.com/scholar?cites=14924360896868397688&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-24","HTML","","","",,,,,57,5.70,8,7,10
52,"A Darehzereshki, N Rubin, L Gamba, J Kim…","Differential regenerative capacity of neonatal mouse hearts after cryoinjury",2015,"Developmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160614006484","https://scholar.google.com/scholar?cites=7637735520883098897&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-24","HTML","","","",,,,,52,13.00,10,5,4
47,"CL Lien, MR Harrison, TL Tuan…","Heart repair and regeneration: recent insights from zebrafish studies",2012,"Wound Repair and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1524-475X.2012.00814.x","https://scholar.google.com/scholar?cites=5372038957979044397&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-24","","","","",,,,,47,6.71,12,4,7
41,"R Li, T Beebe, N Jen, F Yu, W Takabe…","Shear stress–activated Wnt-Angiopoietin-2 signaling recapitulates vascular repair in zebrafish embryos",2014,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.114.303345","https://scholar.google.com/scholar?cites=13518673009608108695&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-24","","","","",,,,,41,8.20,7,6,5
48,"M Patterson, L Barske, B Van Handel, CD Rau, P Gan…","Frequency of mononuclear diploid cardiomyocytes underlies natural variation in heart regeneration",2017,"Nature …","nature.com","https://www.nature.com/ng/journal/v49/n9/abs/ng.3929.html","https://scholar.google.com/scholar?cites=15407591452366816705&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-06-24","","","","",,,,,48,24.00,8,6,2
37,"J Lee, ME Moghadam, E Kung, H Cao, T Beebe…","Moving domain computational fluid dynamics to interface with an embryonic model of cardiac morphogenesis",2013,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0072924","https://scholar.google.com/scholar?cites=10527564797849946405&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-06-24","HTML","","","",,,,,37,6.17,6,6,6
34,"KM Wiens, HL Lee, H Shimada, AE Metcalf, MY Chao…","Platelet-derived growth factor receptor β is critical for zebrafish intersegmental vessel formation",2010,"PLoS …","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0011324","https://scholar.google.com/scholar?cites=11706355536365045655&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-06-24","HTML","","","",,,,,34,3.78,6,6,9
26,"J Kim, N Rubin, Y Huang, TL Tuan, CL Lien","In vitro culture of epicardial cells from adult zebrafish heart on a fibrin matrix",2012,"Nature protocols","nature.com","https://www.nature.com/nprot/journal/v7/n2/abs/nprot.2011.440.html","https://scholar.google.com/scholar?cites=5748229636214002928&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-06-24","","","","",,,,,26,3.71,5,5,7
