Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
55,"ZH Cho, JK Chan, EL Hall, RP Kruger…","A comparative study of 3-D image reconstruction algorithms with reference to number of projections and noise filtering",1975,"… on Nuclear Science","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4327661/","https://scholar.google.com/scholar?cites=4572552995416857423&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-06","","","","",,,,,55,1.25,11,5,44
72,"JW Chan","Recent advances in laser tweezers Raman spectroscopy (LTRS) for label‐free analysis of single cells",2013,"Journal of biophotonics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jbio.201200143","https://scholar.google.com/scholar?cites=2880802009709390387&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-06","","","","",,,,,72,12.00,72,1,6
91,"JW Chan, DK Lieu","Label‐free biochemical characterization of stem cells using vibrational spectroscopy",2009,"Journal of biophotonics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jbio.200910041","https://scholar.google.com/scholar?cites=2727236857087293936&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-06","","","","",,,,,91,9.10,46,2,10
28,"N Patrito, JM McLachlan, SN Faria, J Chan, PR Norton","A novel metal-protected plasma treatment for the robust bonding of polydimethylsiloxane",2007,"Lab on a Chip","pubs.rsc.org","https://pubs.rsc.org/en/content/articlehtml/2007/lc/b709761a","https://scholar.google.com/scholar?cites=17493619719481402131&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-06","HTML","","","",,,,,28,2.33,6,5,12
36,"IW Schie, L Alber, AL Gryshuk, JW Chan","Investigating drug induced changes in single, living lymphocytes based on Raman micro-spectroscopy",2014,"Analyst","pubs.rsc.org","https://pubs.rsc.org/en/content/articlehtml/2014/an/c4an00250d","https://scholar.google.com/scholar?cites=17673552785117840121&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-06","HTML","","","",,,,,36,7.20,9,4,5
72,"YE Kim, J Chen, JR Chan, R Langen","Engineering a polarity-sensitive biosensor for time-lapse imaging of apoptotic processes and degeneration",2010,"Nature methods","nature.com","https://www.nature.com/articles/nmeth.1405","https://scholar.google.com/scholar?cites=9189393456790573171&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-06","","","","",,,,,72,8.00,18,4,9
40,"SD Chakravarty, J Xu, B Lu, C Gerard…","The chemokine receptor CXCR3 attenuates the control of chronic Mycobacterium tuberculosis infection in BALB/c mice",2007,"The Journal of …","Am Assoc Immnol","http://www.jimmunol.org/content/178/3/1723.short","https://scholar.google.com/scholar?cites=14024029992293033033&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-06","","","","",,,,,40,3.33,8,5,12
40,"A Dusthackeer, V Kumar, S Subbian…","Construction and evaluation of luciferase reporter phages for the detection of active and non-replicating tubercle bacilli",2008,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167701208000249","https://scholar.google.com/scholar?cites=16653755788089651159&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-06","HTML","","","",,,,,40,3.64,10,4,11
21,"S Awasthi, DL Matthews, RA Li…","Label‐free identification and characterization of human pluripotent stem cell‐derived cardiomyocytes using second harmonic generation (SHG) microscopy",2012,"Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jbio.201100077","https://scholar.google.com/scholar?cites=3159607367647050222&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-06","","","","",,,,,21,3.00,5,4,7
24,"R Liu, DS Taylor, DL Matthews, JW Chan","Parallel analysis of individual biological cells using multifocal laser tweezers Raman spectroscopy",2010,"Applied spectroscopy","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=as-64-11-1308","https://scholar.google.com/scholar?cites=5978088177230688058&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-06","","","","",,,,,24,2.67,6,4,9
0,"JA Flynn, J Chan, SD Chakravarty, J Xu, B Lu…","The Chemokine Receptor CXCR3 Attenuates",2007,"J …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/f367/391e8655d6af7219aab69677722b1dc44711.pdf","",11,"2019-06-06","PDF","","","",,,,,0,0.00,0,6,12
