Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1637,"SP Thayer, MP di Magliano, PW Heiser, CM Nielsen…","Hedgehog is an early and late mediator of pancreatic cancer tumorigenesis",2003,"Nature","nature.com","https://www.nature.com/articles/nature02009","https://scholar.google.com/scholar?cites=1826443737650461415&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-20","","","","",,,,,1637,102.31,327,5,16
85,"CM Nielsen, J Williams, GR van den Brink…","Hh pathway expression in human gut tissues and in inflammatory gut diseases",2004,"Laboratory …","nature.com","https://www.nature.com/articles/3700197","https://scholar.google.com/scholar?cites=4506335051901870456&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-20","","","","",,,,,85,5.67,21,4,15
68,"B Moniot, S Biau, S Faure, CM Nielsen, P Berta…","SOX9 specifies the pyloric sphincter epithelium through mesenchymal-epithelial signals",2004,"…","dev.biologists.org","http://dev.biologists.org/content/131/15/3795.short","https://scholar.google.com/scholar?cites=4003814119168902511&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-20","","","","",,,,,68,4.53,11,6,15
47,"CM Nielsen, SM Dymecki","Sonic hedgehog is required for vascular outgrowth in the hindbrain choroid plexus",2010,"Developmental biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160610000618","https://scholar.google.com/scholar?cites=15222356979217345115&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-20","HTML","","","",,,,,47,5.22,24,2,9
37,"PA Murphy, TN Kim, L Huang…","Constitutively active Notch4 receptor elicits brain arteriovenous malformations through enlargement of capillary-like vessels",2014,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/111/50/18007.short","https://scholar.google.com/scholar?cites=2831839639183262576&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-20","","","","",,,,,37,7.40,9,4,5
23,"CM Nielsen, H Cuervo, VW Ding, Y Kong…","Deletion of Rbpj from postnatal endothelium leads to abnormal arteriovenous shunting in mice",2014,"…","dev.biologists.org","http://dev.biologists.org/content/141/19/3782.short","https://scholar.google.com/scholar?cites=5539953363556063208&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-20","","","","",,,,,23,4.60,5,5,5
11,"H Cuervo, CM Nielsen, DA Simonetto, L Ferrell…","Endothelial notch signaling is essential to prevent hepatic vascular malformations in mice",2016,"…","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdf/10.1002/hep.28713","https://scholar.google.com/scholar?cites=2493229679498778363&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-20","PDF","","","",,,,,11,3.67,2,5,3
2,"CM Nielsen, L Huang, PA Murphy, MT Lawton…","Mouse models of cerebral arteriovenous malformation",2016,"Stroke","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/strokeaha.115.002869","https://scholar.google.com/scholar?cites=5697470807503458625&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-20","","","","",,,,,2,0.67,0,5,3
