Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
94,"A Robinson, JM Fang, PT Chou, KW Liao…","Probing Lectin and Sperm with Carbohydrate‐Modified Quantum Dots",2005,"…","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cbic.200500112","https://scholar.google.com/scholar?cites=374778844896834140&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","","","","",,,,,94,6.71,19,5,14
70,"PJ Wang, MS Chien, FJ Wu, HN Chou, SJ Lee","Inhibition of embryonic development by microcystin-LR in zebrafish, Danio rerio",2005,"Toxicon","Elsevier","https://www.sciencedirect.com/science/article/pii/S0041010104004489","https://scholar.google.com/scholar?cites=4192192310106879382&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","HTML","","","",,,,,70,5.00,14,5,14
68,"SJ Lee, SS Shen","The calcium transient in sea urchin eggs during fertilization requires the production of inositol 1, 4, 5-trisphosphate",1998,"Developmental biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160697987923","https://scholar.google.com/scholar?cites=16510294196602709485&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","","","","",,,,,68,3.24,34,2,21
63,"YM Chen, TH Lee, SJ Lee, HB Huang, R Huang…","Comparison of protein phosphatase inhibition activities and mouse toxicities of microcystins",2006,"Toxicon","Elsevier","https://www.sciencedirect.com/science/article/pii/S0041010106000432","https://scholar.google.com/scholar?cites=1104041374870290035&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","HTML","","","",,,,,63,4.85,11,6,13
57,"CI Lin, CN Chen, MT Huang, SJ Lee, CH Lin…","Lysophosphatidic acid upregulates vascular endothelial growth factor-C and tube formation in human endothelial cells through LPA1/3, COX-2, and NF-κB …",2008,"Cellular signalling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0898656808001812","https://scholar.google.com/scholar?cites=2432426075216493348&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","HTML","","","",,,,,57,5.18,10,6,11
53,"YC Tseng, RD Chen, JR Lee, ST Liu, SJ Lee…","Specific expression and regulation of glucose transporters in zebrafish ionocytes",2009,"American Journal of …","physiology.org","https://www.physiology.org/doi/abs/10.1152/ajpregu.00180.2009","https://scholar.google.com/scholar?cites=1051586173582880322&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","","","","",,,,,53,5.30,9,6,10
50,"SS Shen, WH Kinsey, SJ Lee","Protein tyrosine kinase‐dependent release of intracellular calcium in the sea urchin egg",1999,"Development, growth & …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1440-169X.1999.413436.x","https://scholar.google.com/scholar?cites=2528248789542716734&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","","","","",,,,,50,2.50,17,3,20
47,"SL Lai, CN Chang, PJ Wang…","Rho mediates cytokinesis and epiboly via ROCK in zebrafish",2005,"Molecular Reproduction …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/mrd.20290","https://scholar.google.com/scholar?cites=8986015322584901052&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","","","","",,,,,47,3.36,12,4,14
43,"SL Lai, TH Chan, MJ Lin, WP Huang, SW Lou, SJ Lee","Diaphanous-related formin 2 and profilin I are required for gastrulation cell movements",2008,"PLoS One","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0003439","https://scholar.google.com/scholar?cites=7329278832211929455&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","HTML","","","",,,,,43,3.91,7,6,11
42,"WH Moolenaar, AJS Houben, SJ Lee…","Autotaxin in embryonic development",2013,"… et Biophysica Acta (BBA …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1388198112002107","https://scholar.google.com/scholar?cites=9261701433944846044&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","HTML","","","",,,,,42,7.00,11,4,6
