Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2646,"KA Jackson, SM Majka, H Wang…","Regeneration of ischemic cardiac muscle and vascular endothelium by adult stem cells",2001,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/12150","https://scholar.google.com/scholar?cites=12242750383093583831&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","HTML","","","",,,,,2646,147.00,662,4,18
286,"MA Goodell, KA Jackson, SM Majka…","Stem cell plasticity in muscle and bone marrow",2001,"Annals of the New …","Wiley Online Library","https://currentprotocols.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1749-6632.2001.tb03591.x","https://scholar.google.com/scholar?cites=15983706412924296534&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","PDF","","","",,,,,286,15.89,72,4,18
286,"SM Majka, KA Jackson, KA Kienstra…","Distinct progenitor populations in skeletal muscle are bone marrow derived and exhibit different cell fates during vascular regeneration",2003,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/16157","https://scholar.google.com/scholar?cites=6882732898306142845&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","HTML","","","",,,,,286,17.88,72,4,16
236,"JT Crossno, SM Majka, T Grazia…","Rosiglitazone promotes development of a novel adipocyte population from bone marrow–derived circulating progenitor cells",2006,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/28510","https://scholar.google.com/scholar?cites=15570455440339273402&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","HTML","","","",,,,,236,18.15,59,4,13
204,"KK Tanaka, JK Hall, AA Troy, DDW Cornelison…","Syndecan-4-expressing muscle progenitor cells in the SP engraft as satellite cells during muscle regeneration",2009,"Cell stem cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1934590909000198","https://scholar.google.com/scholar?cites=9483371759685726900&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","HTML","","","",,,,,204,20.40,41,5,10
151,"G Bilousova, DH Jun, KB King, S De Langhe…","Osteoblasts derived from induced pluripotent stem cells form calcified structures in scaffolds both in vitro and in vivo",2011,"Stem …","Wiley Online Library","https://stemcellsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/stem.566","https://scholar.google.com/scholar?cites=12478277928315913008&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","","","","",,,,,151,18.88,30,5,8
114,"SM Majka, KE Fox, JC Psilas…","De novo generation of white adipocytes from the myeloid lineage via mesenchymal intermediates is age, adipose depot, and gender specific",2010,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/107/33/14781.short","https://scholar.google.com/scholar?cites=9590959096232216257&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","","","","",,,,,114,12.67,29,4,9
109,"SM Majka, MA Beutz, M Hagen, AA Izzo, N Voelkel…","Identification of novel resident pulmonary stem cells: form and function of the lung side population",2005,"Stem …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdf/10.1634/stemcells.2005-0039","https://scholar.google.com/scholar?cites=7362028019660468320&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","PDF","","","",,,,,109,7.79,18,6,14
101,"D Jun, C Garat, J West, N Thorn, K Chow…","The pathology of bleomycin‐induced fibrosis is associated with loss of resident lung mesenchymal stem cells that regulate effector T‐cell proliferation",2011,"Stem …","Wiley Online Library","https://stemcellsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/stem.604","https://scholar.google.com/scholar?cites=17186319678427258840&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","","","","",,,,,101,12.63,17,6,8
102,"KA Jackson, SM Majka, GG Wulf…","Stem cells: a minireview",2002,"Journal of Cellular …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcb.10045","https://scholar.google.com/scholar?cites=12502016827489293650&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","","","","",,,,,102,6.00,26,4,17
