Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
54,"S Sumanas, SC Ekker","Xenopus frizzled‐7 morphant displays defects in dorsoventral patterning and convergent extension movements during gastrulation",2001,"genesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1521061663392892392",11,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:zYLM7Y9cAGgC",30,3,119,122,54,3.00,27,2,18
53,"S Sumanas, S Lin","Zebrafish as a model system for drug target screening and validation",2004,"Drug Discovery Today: Targets","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16594718422092518216",12,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:Tyk-4Ss8FVUC",3,3,89,96,53,3.53,27,2,15
51,"A Nasevicius, T Hyatt, H Kim, J Guttman, E Walsh, S Sumanas, Y Wang, ...","Evidence for a frizzled-mediated wnt pathway required for zebrafish dorsal mesoderm formation",1998,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1100442312824978312",13,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:UeHWp8X0CEIC",125,21,4283,4292,51,2.43,6,8,21
47,"S Sumanas, HJ Kim, S Hermanson, SC Ekker","Zebrafish frizzled‐2 morphant displays defects in body axis elongation",2001,"genesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14239995944980195369",14,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:IjCSPb-OGe4C",30,3,114,118,47,2.61,12,4,18
42,"S Sumanas, JD Larson, MM Bever","Zebrafish chaperone protein GP96 is required for otolith formation during ear development",2003,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7217823308516070467",15,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:Y0pCki6q_DkC",261,2,443,455,42,2.63,14,3,16
37,"HJ Kim, S Sumanas, S Palencia-Desai, Y Dong, JN Chen, S Lin","Genetic analysis of early endocrine pancreas formation in zebrafish",2006,"Molecular Endocrinology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=344370189448188853",16,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:W7OEmFMy1HYC",20,1,194,203,37,2.85,6,6,13
33,"R Suetsugu-Maki, N Maki, K Nakamura, S Sumanas, J Zhu, ...","Lens regeneration in axolotl: new evidence of developmental plasticity",2012,"BMC biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14558684549945647858",17,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:UebtZRa9Y70C",10,1,103,103,33,4.71,6,6,7
33,"E Tadjuidje, TS Wang, RN Pandey, S Sumanas, RA Lang, RS Hegde","The EYA tyrosine phosphatase activity is pro-angiogenic and is inhibited by benzbromarone",2012,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14138648655760880783",18,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:Se3iqnhoufwC",7,4,34806,,33,4.71,6,6,7
31,"MP Craig, V Grajevskaja, HK Liao, J Balciuniene, SC Ekker, JS Park, ...","Etv2 and fli1b function together as key regulators of vasculogenesis and angiogenesis",2015,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7320675991961987063",19,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:TFP_iSt0sucC",35,4,865,876,31,7.75,4,7,4
30,"S Sumanas, HJ Kim, SB Hermanson, SC Ekker","Lateral line, nervous system, and maternal expression of Frizzled 7a during zebrafish embryogenesis",2002,"Mechanisms of development 115 (1-2)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4709652236529649719",20,"2019-05-16","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:WF5omc3nYNoC",,,107,111,30,1.76,8,4,17
25,"KS Wong, K Rehn, S Palencia-Desai, V Kohli, W Hunter, JD Uhl, MS Rost, ...","Hedgehog signaling is required for differentiation of endocardial progenitors in zebrafish",2012,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6195737362966980888",21,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:roLk4NBRz8UC",361,2,377,391,25,3.57,3,8,7
22,"S Sumanas, SC Ekker","Xenopus frizzled-5: a frizzled family member expressed exclusively in the neural retina of the developing eye",2001,"Mechanisms of development 103 (1-2)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13592762203591497034",22,"2019-05-16","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:YsMSGLbcyi4C",,,133,136,22,1.22,11,2,18
18,"S Palencia-Desai, MS Rost, JA Schumacher, QV Ton, MP Craig, ...","Myocardium and BMP signaling are required for endocardial differentiation",2015,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6758562240370403877",23,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:k_IJM867U9cC",142,13,2304,2315,18,4.50,3,6,4
16,"MP Craig, S Sumanas","ETS transcription factors in embryonic vascular development",2016,"Angiogenesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6334284114082573697",24,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:blknAaTinKkC",19,3,275,285,16,5.33,8,2,3
12,"AL Koenig, K Baltrunaite, NI Bower, A Rossi, DYR Stainier, BM Hogan, ...","Vegfa signaling promotes zebrafish intestinal vasculature development through endothelial cell migration from the posterior cardinal vein",2016,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2652181605376328371",25,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:maZDTaKrznsC",411,1,115,127,12,4.00,2,7,3
12,"NO Glenn, M McKane, V Kohli, KK Wen, PA Rubenstein, T Bartman, ...","The W-loop of alpha-cardiac actin is critical for heart function and endocardial cushion morphogenesis in zebrafish",2012,"Molecular and cellular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5748114419309927807",26,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:8k81kl-MbHgC",32,17,3527,3540,12,1.71,2,7,7
11,"JA Schumacher, EJ Zhao, MJ Kofron, S Sumanas","Two-color fluorescent in situ hybridization using chromogenic substrates in zebrafish",2014,"BioTechniques","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1136097325183454557",27,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:R3hNpaxXUhUC",57,5,254,256,11,2.20,3,4,5
10,"MS Rost, S Sumanas","Hyaluronic acid receptor stabilin-2 regulates Erk phosphorylation and arterial-venous differentiation in zebrafish",2014,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6377372666126838940",28,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:ZeXyd9-uunAC",9,2,88614,,10,2.00,5,2,5
10,"V Kohli, K Rehn, S Sumanas","Single cell fate mapping in zebrafish",2011,"JoVE (Journal of Visualized Experiments)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16919932663016949591",29,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:KlAtU1dfN6UC",,,3172,,10,1.25,3,3,8
10,"S Sumanas, B Zhang, R Dai, S Lin","15-zinc finger protein Bloody Fingers is required for zebrafish morphogenetic movements during neurulation",2005,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1963584495546664360",30,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:LkGwnXOMwfcC",283,1,85,96,10,0.71,3,4,14
9,"SC Chetty, MS Rost, JR Enriquez, JA Schumacher, K Baltrunaite, A Rossi, ...","Vegf signaling promotes vascular endothelial differentiation by modulating etv2 expression",2017,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15738761337812826788",31,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:BqipwSGYUEgC",424,2,147,161,9,4.50,1,7,2
9,"S Sumanas, K Choi","ETS transcription factor ETV2/ER71/Etsrp in hematopoietic and vascular development",2016,"Current topics in developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6768841244548325535",32,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:M3NEmzRMIkIC",118,,77,111,9,3.00,5,2,3
8,"NO Glenn, JA Schumacher, HJ Kim, EJ Zhao, J Skerniskyte, S Sumanas","Distinct regulation of the anterior and posterior myeloperoxidase expression by Etv2 and Gata1 during primitive Granulopoiesis in zebrafish",2014,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11668718685597554264",33,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:hC7cP41nSMkC",393,1,149,159,8,1.60,1,6,5
8,"K Rehn, KS Wong, D Balciunas, S Sumanas","Zebrafish enhancer trap line recapitulates embryonic aquaporin 1a expression pattern in vascular endothelial cells",2011,"International Journal of Developmental Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9722315107615999830",34,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:3fE2CSJIrl8C",55,6,613,618,8,1.00,2,4,8
6,"K Baltrunaite, MP Craig, SP Desai, P Chaturvedi, RN Pandey, RS Hegde, ...","ETS transcription factors Etv2 and Fli1b are required for tumor angiogenesis",2017,"Angiogenesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12079848125437137901",35,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:NMxIlDl6LWMC",20,3,307,323,6,3.00,1,7,2
5,"K Hübner, KS Grassme, J Rao, NK Wenke, CL Zimmer, L Korte, K Müller, ...","Wnt signaling positively regulates endothelial cell fate specification in the Fli1a-positive progenitor population via Lef1",2017,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11001241091655063426",36,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:ns9cj8rnVeAC",430,1,142,155,5,2.50,1,8,2
1,"QV Ton, D Leino, SA Mowery, NO Bredemeier, PJ Lafontant, A Lubert, ...","Collagen COL22A1 maintains vascular stability and mutations in COL22A1 are potentially associated with intracranial aneurysms",2018,"Disease models & mechanisms 11 (12), dmm","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8531072207315130122",37,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:35N4QoGY0k4C",33654,,,,1,1.00,0,7,1
1,"JA Davis, AL Koenig, A Lubert, B Chestnut, F Liu, SP Desai, T Winkler, ...","ETS transcription factor Etsrp/Etv2 is required for lymphangiogenesis and directly regulates vegfr3/flt4 expression",2018,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2394189254257031639",38,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:J_g5lzvAfSwC",440,1,40,52,1,1.00,0,8,1
1,"S Sumanas","Inducible Inhibition of Gene Function with Photomorpholinos",2017,"Morpholino Oligomers","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2605382655032649311",39,"2019-05-16","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:GnPB-g6toBAC",,,51,57,1,0.50,1,1,2
0,"SC Chetty, K Choi, S Sumanas","Vasculogenesis in Development",2018,"Elsevier","","","",40,"2019-05-16","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v8owk2MAAAAJ&pagesize=100&citation_for_view=v8owk2MAAAAJ:RGFaLdJalmkC",,,,,0,0.00,0,3,1
