Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
64,"…, J Bulgrin, RAJ Taylor, SP Schmidt","Effects of vascular endothelial growth factor on wound closure rates in the genetically diabetic mouse model",2003,"Wound repair and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1524-475X.2003.11208.x","https://scholar.google.com/scholar?cites=12144167287899605418&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-17","","","","",,,,,64,4.00,16,4,16
72,"…, MT Oberdier, SP Schmidt…","Prosthetic venous valves",2010,"US Patent …","Google Patents","https://patents.google.com/patent/US7744642B2/en","https://scholar.google.com/scholar?cites=1480644376311770051&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-17","","","","",,,,,72,8.00,18,4,9
98,"KJ Pawlowski, SE Rittgers, SP Schmidt, GL Bowlin","Endothelial cell seeding of polymeric vascular grafts",2004,"Front biosci","researchgate.net","https://www.researchgate.net/profile/Steven_Schmidt3/publication/5242290_Endothelial_cell_seeding_of_polymeric_vascular_grafts/links/0fcfd5124c8d92be7e000000.pdf","https://scholar.google.com/scholar?cites=1554098940851133885&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-17","PDF","","","",,,,,98,6.53,25,4,15
65,"…, RA Hoerr, J Foley, SP Schmidt…","Drug‐eluting stent coatings",2009,"Wiley …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/wnan.38","https://scholar.google.com/scholar?cites=12752117197384232112&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-17","","","","",,,,,65,6.50,13,5,10
30,"WV Sharp, SP Schmidt, SO Meerbaum…","Derivation of human microvascular endothelial cells for prosthetic vascular graft seeding",1989,"Annals of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0890509606620013","https://scholar.google.com/scholar?cites=1779986430222212334&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-17","","","","",,,,,30,1.00,8,4,30
89,"G Song, SP Schmidt, BN Agrawal","Experimental robustness study of positive position feedback control for active vibration suppression",2002,"Journal of guidance, control, and …","arc.aiaa.org","https://arc.aiaa.org/doi/pdf/10.2514/2.4865","https://scholar.google.com/scholar?cites=2414533742624688145&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-17","","","","",,,,,89,5.24,30,3,17
54,"G Song, SP Schmidt…","Active vibration suppression of a flexible structure using smart material and a modular control patch",2000,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1243/0954410001532024","https://scholar.google.com/scholar?cites=13787595829198386583&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-17","","","","",,,,,54,2.84,18,3,19
74,"DL Donovan, SP Schmidt, SP Townshend…","Material and structural characterization of human saphenous vein",1990,"Journal of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/074152149090005U","https://scholar.google.com/scholar?cites=13285754081198613843&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-17","","","","",,,,,74,2.55,19,4,29
83,"…, ST Lopina, LP DiPersio, SP Schmidt","Stealth dendrimers for drug delivery: correlation between PEGylation, cytocompatibility, and drug payload",2008,"Journal of Materials …","Springer","https://link.springer.com/article/10.1007/s10856-007-3278-0","https://scholar.google.com/scholar?cites=12630497061455634102&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-17","HTML","","","",,,,,83,7.55,21,4,11
14,"SP Schmidt, SO Meerbaum, JM Anderson…","Evaluation of expanded polytetrafluoroethylene arteriovenous access grafts onto which microvessel-derived cells were transplanted to “improve” graft performance …",1998,"Annals of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0890509606616774","https://scholar.google.com/scholar?cites=6009006018050351286&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-17","","","","",,,,,14,0.67,4,4,21
