Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
513,"M Saint-Geniez, ASR Maharaj, TE Walshe, BA Tucker…","Endogenous VEGF is required for visual function: evidence for a survival role on Müller cells and photoreceptors",2008,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0003554","https://scholar.google.com/scholar?cites=10362662869453107822&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-10","HTML","","","",,,,,513,46.64,103,5,11
10,"DC Darland, JS Carmichael","Long-term retention of knowledge and critical thinking skills in developmental biology",2012,"Journal of Microbiology & Biology …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3577333/","https://scholar.google.com/scholar?cites=8824752169358988172&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-10","HTML","","","",,,,,10,1.43,5,2,7
11,"S Sharma, D Darland, S Lei, S Rakoczy…","NMDA and kainate receptor expression, long-term potentiation, and neurogenesis in the hippocampus of long-lived Ames dwarf mice",2012,"Age","Springer","https://link.springer.com/article/10.1007/s11357-011-9253-1","https://scholar.google.com/scholar?cites=16186405005594167639&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-10","","","","",,,,,11,1.57,2,5,7
33,"DC Darland, JT Cain, MA Berosik, M Saint-Geniez…","Vascular endothelial growth factor (VEGF) isoform regulation of early forebrain development",2011,"Developmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160611011390","https://scholar.google.com/scholar?cites=9588457795034871528&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-10","HTML","","","",,,,,33,4.13,7,5,8
11,"JT Cain, MA Berosik, SD Snyder…","Shifts in the vascular endothelial growth factor isoforms result in transcriptome changes correlated with early neural stem cell proliferation and differentiation in mouse …",2014,"Developmental …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dneu.22130","https://scholar.google.com/scholar?cites=17090841992835928768&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-10","","","","",,,,,11,2.20,3,4,5
23,"GD Manocha, AM Floden, K Rausch…","APP regulates microglial phenotype in a mouse model of Alzheimer's disease",2016,"Journal of …","Soc Neuroscience","http://www.jneurosci.org/content/36/32/8471.short","https://scholar.google.com/scholar?cites=2275191081465838088&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-10","","","","",,,,,23,7.67,6,4,3
22,"T Darland, JT Mauch, EM Meier, SJ Hagan…","Sulpiride, but not SCH23390, modifies cocaine-induced conditioned place preference and expression of tyrosine hydroxylase and elongation factor 1α in …",2012,"Pharmacology …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0091305712002110","https://scholar.google.com/scholar?cites=18396386511340466104&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-10","HTML","","","",,,,,22,3.14,4,5,7
5,"E Mersereau, C Boyle, S Poitra, A Espinoza…","Longitudinal effects of embryonic exposure to cocaine on morphology, cardiovascular physiology, and behavior in zebrafish",2016,"International journal of …","mdpi.com","https://www.mdpi.com/1422-0067/17/6/847","https://scholar.google.com/scholar?cites=4001223943906277699&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-10","","","","",,,,,5,1.67,1,5,3
2,"M Wold, M Beckmann, S Poitra, A Espinoza, R Longie…","The longitudinal effects of early developmental cadmium exposure on conditioned place preference and cardiovascular physiology in zebrafish",2017,"Aquatic toxicology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0166445X17302102","https://scholar.google.com/scholar?cites=236172267560747441&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-10","HTML","","","",,,,,2,1.00,0,6,2
0,"Y Zhang, JX Zhao, D Darland","Graphene oxide-based porous 3d mesh",2018,"US Patent App. 15/917,045","Google Patents","https://patents.google.com/patent/US20180265840A1/en","",10,"2019-06-10","","","","",,,,,0,0.00,0,3,1
0,"C Ergorul, ZK Luo, W Huang, A Ray…","Levels of VEGF-165b, a Recently Identified Inhibitory VEGF Isoform, Are Elevated in Experimental Glaucoma",2007,"… & Visual Science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2385979","",11,"2019-06-10","","","","",,,,,0,0.00,0,5,12
0,"Y Zhang, D Darland, Y He, L Yang…","Reduction of PM2. 5 toxicity on human alveolar epithelial cells A549 by tea polyphenols",2018,"Journal of food …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jfbc.12496","",12,"2019-06-10","","","","",,,,,0,0.00,0,5,1
1,"Y Zhang, X Liu, K Michelson, R Trivedi…","Graphene Oxide-Based Biocompatible 3D Mesh with a Tunable Porosity and Tensility for Cell Culture",2018,"ACS Biomaterials …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsbiomaterials.8b00190","https://scholar.google.com/scholar?cites=8166115653983934848&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-10","","","","",,,,,1,1.00,0,5,1
