Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
952,"SS Strautnieks, LN Bull, AS Knisely, SA Kocoshis, N Dahl, H Arnell, ...","A gene encoding a liver-specific ABC transporter is mutated in progressive familial intrahepatic cholestasis",1998,"Nature genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11655639750726345287",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:u5HHmVD_uO8C",20,3,233,233,952,45.33,136,7,21
564,"TP Zhong, S Childs, JP Leu, MC Fishman","Gridlock signalling pathway fashions the first embryonic artery",2001,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17053138071014932281",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:u-x6o8ySG0sC",414,6860,216,216,564,31.33,141,4,18
417,"TA Vos, GJ Hooiveld, H Koning, S Childs, DK Meijer, H Moshage, ...","Up‐regulation of the multidrug resistance genes, Mrp1 and Mdr1b, and down‐regulation of the organic anion transporter, Mrp2, and the bile salt transporter, Spgp, in endotoxemic …",1998,"Hepatology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11915482683294824270",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:d1gkVwhDpl0C",28,6,1637,1644,417,19.86,60,7,21
357,"J Torres-Vázquez, AD Gitler, SD Fraser, JD Berk, VN Pham, MC Fishman, ...","Semaphorin-plexin signaling guides patterning of the developing vasculature",2004,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13643017699587676435",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:9yKSN-GCB0IC",7,1,117,123,357,23.80,51,7,15
315,"R Wang, M Salem, IM Yousef, B Tuchweber, P Lam, SJ Childs, ...","Targeted inactivation of sister of P-glycoprotein gene (spgp) in mice results in nonprogressive but persistent intrahepatic cholestasis",2001,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4390859442782997951",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:2osOgNQ5qMEC",98,4,2011,2016,315,17.50,45,7,18
299,"S Childs, JN Chen, DM Garrity, MC Fishman","Patterning of angiogenesis in the zebrafish embryo",2002,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1523909098797279428",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:UeHWp8X0CEIC",129,4,973,982,299,17.59,75,4,17
286,"S Childs, RL Yeh, E Georges, V Ling","Identification of a sister gene to P-glycoprotein",1995,"Cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5427658752733092342",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:qjMakFHDy7sC",55,10,2029,2034,286,11.92,72,4,24
271,"BL Roman, VN Pham, ND Lawson, M Kulik, S Childs, AC Lekven, ...","Disruption of acvrl1 increases endothelial cell number in zebrafish cranial vessels",2002,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=642096824668140264",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:zYLM7Y9cAGgC",129,12,3009,3019,271,15.94,39,7,17
258,"DM Garrity, S Childs, MC Fishman","The heartstrings mutation in zebrafish causes heart/fin Tbx5 deficiency syndrome",2002,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11650155742529162009",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:IjCSPb-OGe4C",129,19,4635,4645,258,15.18,86,3,17
199,"S Childs, V Ling","The MDR superfamily of genes and its biological implications.",1994,"Important advances in oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15292201222456485784",10,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=rkM1AKUAAAAJ&pagesize=100&citation_for_view=rkM1AKUAAAAJ:Tyk-4Ss8FVUC",,,21,36,199,7.96,100,2,25
