Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
26,"NI Bower, K Koltowska, C Pichol-Thievend, I Virshup, S Paterson, ...","Mural lymphatic endothelial cells regulate meningeal angiogenesis in the zebrafish",2017,"Nature neuroscience","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4665727362398677368",11,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:eQOLeE2rZwMC",20,6,774,774,26,13.00,4,6,2
26,"AK Lagendijk, BM Hogan","VE-cadherin in vascular development: a coordinator of cell signaling and tissue morphogenesis",2015,"Current topics in developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=484416514206152621",12,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:W7OEmFMy1HYC",112,,325,352,26,6.50,13,2,4
26,"AK Lagendijk, JD Moulton, J Bakkers","Revealing details: whole mount microRNA in situ hybridization protocol for zebrafish embryos and adult tissues",2012,"Biology open","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5148763825801812691",13,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:WF5omc3nYNoC",1,6,566,569,26,3.71,9,3,7
25,"AK Lagendijk, A Szabó, RMH Merks, J Bakkers","Hyaluronan: a critical regulator of endothelial-to-mesenchymal transition during cardiac valve formation",2013,"Trends in cardiovascular medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8248351381043577627",14,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:5nxA0vEk-isC",23,5,135,142,25,4.17,6,4,6
22,"AK Lagendijk, GA Gomez, S Baek, D Hesselson, WE Hughes, S Paterson, ...","Live imaging molecular changes in junctional tension upon VE-cadherin in zebrafish",2017,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15655107339864087492",15,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:4TOpqqG69KYC",8,1,1402,1402,22,11.00,3,7,2
18,"SK Wu, AK Lagendijk, BM Hogan, GA Gomez, AS Yap","Active contractility at E-cadherin junctions and its implications for cell extrusion in cancer",2015,"Cell Cycle","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16371881680076608282",16,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:_FxGoFyzp5QC",14,3,315,322,18,4.50,4,5,4
18,"M van Beest, JH Robben, PJM Savelkoul, G Hendriks, MAJ Devonald, ...","Polarisation, key to good localisation",2006,"Biochimica et Biophysica Acta (BBA)-Biomembranes","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10351564195601290608",17,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:ufrVoPGSRksC",1758,8,1126,1133,18,1.38,3,6,13
16,"IKN Chiang, M Fritzsche, C Pichol-Thievend, A Neal, K Holmes, ...","SoxF factors induce Notch1 expression via direct transcriptional regulation during early arterial development",2017,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15510475271269271600",18,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:Zph67rFs4hoC",144,14,2629,2639,16,8.00,3,6,2
15,"B San, ND Chrispijn, N Wittkopp, SJ Van Heeringen, AK Lagendijk, ...","Normal formation of a vertebrate body plan and loss of tissue maintenance in the absence of ezh2",2016,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13716840000744983667",19,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:LkGwnXOMwfcC",6,,24658,24658,15,5.00,3,6,3
12,"JE De Angelis, AK Lagendijk, H Chen, A Tromp, NI Bower, KA Tunny, ...","Tmem2 regulates embryonic Vegf signaling by controlling hyaluronic acid turnover",2017,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5561689363292245519",20,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:MXK_kJrjxJIC",40,2,123,136,12,6.00,2,7,2
12,"AK Lagendijk, KA Smith, J Bakkers","Genetics of congenital heart defects: a candidate gene approach",2010,"Trends in cardiovascular medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6093675421005082390",21,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:8k81kl-MbHgC",20,4,124,128,12,1.33,4,3,9
8,"I Paatero, L Sauteur, M Lee, AK Lagendijk, D Heutschi, C Wiesner, ...","Junction-based lamellipodia drive endothelial cell rearrangements in vivo via a VE-cadherin-F-actin based oscillatory cell-cell interaction",2018,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13754423235170263351",22,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:_kc_bZDykSQC",9,1,3545,3545,8,8.00,1,7,1
6,"AK Lagendijk, AS Yap, BM Hogan","Endothelial cell–cell adhesion during zebrafish vascular development",2014,"Cell adhesion & migration","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11056191492259487754",23,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:YsMSGLbcyi4C",8,2,136,145,6,1.20,2,3,5
5,"M Goudarzi, I Strate, A Paksa, AK Lagendijk, J Bakkers, E Raz","On the robustness of germ cell migration and microRNA-mediated regulation of chemokine signaling",2013,"Nature genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7723763243853195667",24,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:d1gkVwhDpl0C",45,11,1264,1264,5,0.83,1,6,6
2,"S Baek, TG Oh, G Secker, DL Sutton, KS Okuda, S Paterson, NI Bower, ...","The Alternative Splicing Regulator Nova2 Constrains Vascular Erk Signaling to Limit Specification of the Lymphatic Lineage",2019,"Developmental cell 49 (2), 279-292.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16308465690197688526",25,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:qxL8FJ1GzNcC",,,5,,2,2.00,0,8,1
2,"K Ando, W Wang, D Peng, A Chiba, AK Lagendijk, L Barske, JG Crump, ...","Peri-arterial specification of vascular mural cells from naïve mesenchyme requires Notch signaling",2019,"Development 146 (2), dev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17092093518293638072",26,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:M3ejUd6NZC8C",165589,,,,2,2.00,0,8,1
2,"DR Grassini, AK Lagendijk, JE De Angelis, J Da Silva, A Jeanes, N Zettler, ...","Nppa and Nppb act redundantly during zebrafish cardiac development to confine AVC marker expression and reduce cardiac jelly volume",2018,"Development 145 (12), dev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5570550924779007129",27,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:ULOm3_A8WrAC",160739,,,,2,2.00,0,7,1
1,"AK Lagendijk, AS Yap, BM Hogan","Notching a new pathway in vascular flow sensing",2018,"Trends in cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6362965487116122202",28,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:YOwf2qJgpHMC",28,3,173,175,1,1.00,0,3,1
0,"IKN Chiang, M Fritzsche, C Pichol-Thievend, A Neal, K Holmes, ...","Correction: SoxF factors induce Notch1 expression via direct transcriptional regulation during early arterial development. Development",2017,"","","","",29,"2019-10-04","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z2xPsrIAAAAJ&pagesize=100&citation_for_view=z2xPsrIAAAAJ:aqlVkmm33-oC",,,,,0,0.00,0,6,2
