Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
17,"Y Sun, I Teng, R Huo, MG Rosenfeld…","Asymmetric requirement of surface epithelial β‐catenin during the upper and lower jaw development",2012,"Developmental …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dvdy.23755","https://scholar.google.com/scholar?cites=14918432996038863938&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-20","","","","",,,,,17,2.43,3,5,7
52,"T Iwayama, C Steele, L Yao, MG Dozmorov…","PDGFRα signaling drives adipose tissue fibrosis by targeting progenitor cell plasticity",2015,"Genes & …","genesdev.cshlp.org","http://genesdev.cshlp.org/content/29/11/1106.short","https://scholar.google.com/scholar?cites=9504570418674906713&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-20","","","","",,,,,52,13.00,10,5,4
18,"LE Olson, MG Rosenfeld","Perspective: genetic and genomic approaches in elucidating mechanisms of pituitary development",2002,"Endocrinology","academic.oup.com","https://academic.oup.com/endo/article-abstract/143/6/2007/2989210","https://scholar.google.com/scholar?cites=16578271997245690521&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-20","","","","",,,,,18,1.06,9,2,17
126,"LE Olson, P Soriano","PDGFRβ signaling regulates mural cell plasticity and inhibits fat development",2011,"Developmental cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1534580711001730","https://scholar.google.com/scholar?cites=14288285942765823148&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-20","HTML","","","",,,,,126,15.75,63,2,8
18,"MG Dozmorov, I Adrianto…","Detrimental effects of duplicate reads and low complexity regions on RNA-and ChIP-seq data",2015,"BMC …","bmcbioinformatics.biomedcentral …","https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-16-S13-S10","https://scholar.google.com/scholar?cites=10884917734346086427&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-20","HTML","","","",,,,,18,4.50,6,3,4
40,"C He, SC Medley, T Hu, ME Hinsdale, F Lupu…","PDGFRβ signalling regulates local inflammation and synergizes with hypercholesterolaemia to promote atherosclerosis",2015,"Nature …","nature.com","https://www.nature.com/articles/ncomms8770","https://scholar.google.com/scholar?cites=1087955150728437980&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-20","HTML","","","",,,,,40,10.00,7,6,4
15,"C Sun, WL Berry, LE Olson","PDGFRα controls the balance of stromal and adipogenic cells during adipose tissue organogenesis",2017,"Development","dev.biologists.org","http://dev.biologists.org/content/144/1/83.abstract","https://scholar.google.com/scholar?cites=2786294717838875950&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-20","","","","",,,,,15,7.50,5,3,2
26,"LE Olson, JS Dasen, BG Ju, J Tollkuhn…","Paired-like repression/activation in pituitary development.",2003,"Recent progress in …","europepmc.org","https://europepmc.org/abstract/med/12795422","https://scholar.google.com/scholar?cites=2328530994188280862&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-20","","","","",,,,,26,1.63,5,5,16
38,"T Iwayama, LE Olson","Involvement of PDGF in fibrosis and scleroderma: recent insights from animal models and potential therapeutic opportunities",2013,"Current rheumatology reports","Springer","https://link.springer.com/article/10.1007/s11926-012-0304-0","https://scholar.google.com/scholar?cites=4549880067041733655&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-20","HTML","","","",,,,,38,6.33,19,2,6
4,"H Zou, R Feng, Y Huang, J Tripodi, V Najfeld…","Double minute amplification of mutant PDGF receptor α in a mouse glioma model",2015,"Scientific reports","nature.com","https://www.nature.com/articles/srep08468","https://scholar.google.com/scholar?cites=2880952033491633741&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-20","HTML","","","",,,,,4,1.00,1,6,4
28,"LE Olson, J Zhang, H Taylor…","Barx2 functions through distinct corepressor classes to regulate hair follicle remodeling",2005,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/102/10/3708.short","https://scholar.google.com/scholar?cites=745368688336367801&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-20","","","","",,,,,28,2.00,7,4,14
4,"C He, SC Medley, J Kim, C Sun, HR Kwon…","STAT1 modulates tissue wasting or overgrowth downstream from PDGFRβ",2017,"Genes & …","genesdev.cshlp.org","http://genesdev.cshlp.org/content/31/16/1666.short","https://scholar.google.com/scholar?cites=6871356382848811452&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-20","","","","",,,,,4,2.00,1,6,2
