Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
264,"S De Val, NC Chi, SM Meadows, S Minovitsky, ...","Combinatorial regulation of endothelial gene expression by ets and forkhead transcription factors",2008,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S0092867408013871","https://scholar.google.com/scholar?cites=1880372681449699702&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-21","HTML","","","",,,,,264,24.00,53,5,11
67,"RJ Garriock, AS Warkman, SM Meadows, ...","Census of vertebrate Wnt genes: Isolation and developmental expression of Xenopus Wnt2, Wnt3, Wnt9a, Wnt9b, Wnt10a, and Wnt16",2007,"… dynamics: an official …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dvdy.21156","https://scholar.google.com/scholar?cites=5205221097407744978&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-21","","","","",,,,,67,5.58,17,4,12
60,"SM Meadows, MC Salanga, PA Krieg","Krüppel-like factor 2 cooperates with the ETS family protein ERG to activate Flk1 expression during vascular development",2009,"Development","dev.biologists.org","http://dev.biologists.org/content/136/7/1115.short","https://scholar.google.com/scholar?cites=7312901240221405080&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-21","","","","",,,,,60,6.00,20,3,10
60,"KK Kelly, SM Meadows, RM Cripps","Drosophila MEF2 is a direct regulator of Actin57B transcription in cardiac, skeletal, and visceral muscle lineages",2002,"Mechanisms of development","Elsevier","https://www.sciencedirect.com/science/article/pii/S092547730100586X","https://scholar.google.com/scholar?cites=18279376203343562582&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-21","HTML","","","",,,,,60,3.53,20,3,17
56,"SM Meadows, CT Myers, PA Krieg","Regulation of endothelial cell development by ETS transcription factors",2011,"Seminars in cell & developmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1084952111001546","https://scholar.google.com/scholar?cites=16124097462628068548&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-21","HTML","","","",,,,,56,7.00,19,3,8
50,"DM Barry, K Xu, SM Meadows, Y Zheng, ...","Cdc42 is required for cytoskeletal support of endothelial cell adhesion during blood vessel formation in mice",2015,"…","dev.biologists.org","http://dev.biologists.org/content/142/17/3058.short","https://scholar.google.com/scholar?cites=12064791687874045779&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-21","","","","",,,,,50,12.50,10,5,4
46,"MC Salanga, SM Meadows, CT Myers, ...","ETS family protein ETV2 is required for initiation of the endothelial lineage but not the hematopoietic lineage in the Xenopus embryo",2010,"Developmental …","Wiley Online Library","https://stemcellsjournals.onlinelibrary.wiley.com/doi/pdf/10.1002/dvdy.22277","https://scholar.google.com/scholar?cites=10712878279101674527&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-21","PDF","","","",,,,,46,5.11,12,4,9
41,"SM Meadows, PJ Fletcher, C Moran, K Xu, ...","Integration of repulsive guidance cues generates avascular zones that shape mammalian blood vessels",2012,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.111.249847","https://scholar.google.com/scholar?cites=6388553914779617240&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-21","","","","",,,,,41,5.86,8,5,7
39,"MT Dellinger, SM Meadows, K Wynne, O Cleaver, ...","Vascular endothelial growth factor receptor-2 promotes the development of the lymphatic vasculature",2013,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0074686","https://scholar.google.com/scholar?cites=15985758765234608432&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-21","HTML","","","",,,,,39,6.50,8,5,6
26,"RJ Garriock, SM Meadows, ...","Developmental expression and comparative genomic analysis of Xenopus cardiac myosin heavy chain genes",2005,"… dynamics: an official …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dvdy.20460","https://scholar.google.com/scholar?cites=5891162572454935799&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-21","","","","",,,,,26,1.86,9,3,14
