Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
398,"KA DeMali, CA Barlow, K Burridge","Recruitment of the Arp2/3 complex to vinculin: coupling membrane protrusion to matrix adhesion",2002,"J Cell Biol","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8148520182470892744",28,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:3fE2CSJIrl8C",159,5,881,891,398,23.41,133,3,17
393,"R Garcia-Mata, E Boulter, K Burridge","The'invisible hand': regulation of RHO GTPases by RHOGDIs",2011,"Nature reviews Molecular cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9913507211584314542",29,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:9ZlFYXVOiuMC",12,8,493,493,393,49.13,131,3,8
349,"K Burridge","Changes in cellular glycoproteins after transformation: identification of specific glycoproteins and antigens in sodium dodecyl sulfate gels",1976,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1919945730414911062",30,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:KlAtU1dfN6UC",73,12,4457,4461,349,8.12,349,1,43
344,"JR Feramisco, JE Smart, K Burridge, DM Helfman, GP Thomas","Co-existence of vinculin and a vinculin-like protein of higher molecular weight in smooth muscle.",1982,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6796444413358187897",31,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:kNdYIx-mwKoC",257,18,11024,11031,344,9.30,69,5,37
341,"MS Kinch, GJ Clark, CJ Der, K Burridge","Tyrosine phosphorylation regulates the adhesions of ras-transformed breast epithelia.",1995,"The Journal of Cell Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6526677986767749582",32,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:Zph67rFs4hoC",130,2,461,471,341,14.21,85,4,24
322,"RA Worthylake, K Burridge","RhoA and ROCK promote migration by limiting membrane protrusions",2003,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15115699740263715374",33,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:_kc_bZDykSQC",278,15,13578,13584,322,20.13,161,2,16
320,"RA Worthylake, K Burridge","Leukocyte transendothelial migration: orchestrating the underlying molecular machinery",2001,"Current opinion in cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5824062603905364275",34,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:YOwf2qJgpHMC",13,5,569,577,320,17.78,160,2,18
317,"GE Pollerberg, K Burridge, KE Krebs, SR Goodman, M Schachner","The 180-kD component of the neural cell adhesion molecule N-CAM is involved in cell-cell contacts and cytoskeleton-membrane interactions",1987,"Cell and tissue research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=23584100265744101",35,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:ULOm3_A8WrAC",250,1,227,236,317,9.91,63,5,32
314,"CA Otey, GB Vasquez, K Burridge, BW Erickson","Mapping of the alpha-actinin binding site within the beta 1 integrin cytoplasmic domain.",1993,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4074626777568185499",36,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:4TOpqqG69KYC",268,28,21193,21197,314,12.08,79,4,26
310,"SM Ellerbroek, K Wennerberg, K Burridge","Serine phosphorylation negatively regulates RhoA in vivo",2003,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9497961589967830484",37,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:Wp0gIr-vW9MC",278,21,19023,19031,310,19.38,103,3,16
310,"K Burridge","Substrate adhesion in normal and transformed fibroblasts: organization and regulation of cytoskeletal, membrane and extracellular matrix components at focal contacts",1986,"Cancer Rev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13379638677713892392,5832622455328022593",38,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:aqlVkmm33-oC",4,,487,525,310,9.39,310,1,33
298,"MC Beckerle, K Burridge, GN DeMartino, DE Croall","Colocalization of calcium-dependent protease II and one of its substrates at sites of cell adhesion",1987,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7686385919102516674",39,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:qxL8FJ1GzNcC",51,4,569,577,298,9.31,75,4,32
296,"K Burridge, T Kelly, P Mangeat","Nonerythrocyte spectrins: actin-membrane attachment proteins occurring in many cell types.",1982,"The Journal of cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7678060895224221586",40,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:M3ejUd6NZC8C",95,2,478,486,296,8.00,99,3,37
294,"E Boulter, R Garcia-Mata, C Guilluy, A Dubash, G Rossi, PJ Brennwald, ...","Regulation of Rho GTPase crosstalk, degradation and activity by RhoGDI1",2010,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16444179028713303524",41,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:TQgYirikUcIC",12,5,477,477,294,32.67,42,7,9
294,"MJ Allingham, JD van Buul, K Burridge","ICAM-1-mediated, Src-and Pyk2-dependent vascular endothelial cadherin tyrosine phosphorylation is required for leukocyte transendothelial migration",2007,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2255663111977010916",42,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:mB3voiENLucC",179,6,4053,4064,294,24.50,98,3,12
293,"K Burridge, JR Feramisco","Non-muscle α-actinins are calcium-sensitive actin-binding proteins",1981,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9206659192630499009",43,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:mVmsd5A6BfQC",294,5841,565,565,293,7.71,147,2,38
282,"SM Bockholt, K Burridge","Cell spreading on extracellular matrix proteins induces tyrosine phosphorylation of tensin.",1993,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13786825183399086746",44,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:4DMP91E08xMC",268,20,14565,14567,282,10.85,141,2,26
276,"K Wennerberg, MA Forget, SM Ellerbroek, WT Arthur, K Burridge, ...","Rnd proteins function as RhoA antagonists by activating p190 RhoGAP",2003,"Current Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15935997592821938976",45,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:hFOr9nPyWt4C",13,13,1106,1115,276,17.25,46,6,16
276,"K Abe, KL Rossman, B Liu, KD Ritola, D Chiang, SL Campbell, K Burridge, ...","Vav2 is an activator of Cdc42, Rac1, and RhoA",2000,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7598619159794417305",46,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:ZeXyd9-uunAC",275,14,10141,10149,276,14.53,35,8,19
266,"C Guilluy, LD Osborne, L Van Landeghem, L Sharek, R Superfine, ...","Isolated nuclei adapt to force and reveal a mechanotransduction pathway in the nucleus",2014,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=234763263055446093",47,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:NhqRSupF_l8C",16,4,376,376,266,53.20,44,6,5
266,"C Guilluy, V Swaminathan, R Garcia-Mata, ET O’Brien, R Superfine, ...","The Rho GEFs LARG and GEF-H1 regulate the mechanical response to force on integrins",2011,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14829549953231637736",48,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:M3NEmzRMIkIC",13,6,722,722,266,33.25,44,6,8
255,"CE Turner, K Burridge","Transmembrane molecular assemblies in cell-extracellular matrix interactions",1991,"Current opinion in cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8249969917226026702",49,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:IWHjjKOFINEC",3,5,849,853,255,9.11,128,2,28
253,"K Burridge","Are stress fibres contractile?",1981,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3999355329441137430",50,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:dhFuZR0502QC",294,5843,691,691,253,6.66,253,1,38
249,"PC Letourneau","Differences in the organization of actin in the growth cones compared with the neurites of cultured neurons from chick embryos.",1983,"The Journal of cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6630218859473461664,10107887196577679408",51,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:lgwcVrK6X84C",97,4,963,973,249,6.92,249,1,36
249,"K Burridge","[5] Direct identification of specific glycoproteins and antigens in sodium dodecyl sulfate gels",1978,"Methods in enzymology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7243314071676430128",52,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:QIV2ME_5wuYC",50,,54,64,249,6.07,249,1,41
248,"AS Maddox, K Burridge","RhoA is required for cortical retraction and rigidity during mitotic cell rounding",2003,"The Journal of cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11604819962129397840",53,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:HDshCWvjkbEC",160,2,255,265,248,15.50,124,2,16
248,"K Burridge, M Chrzanowska-Wodnicka, C Zhong","Focal adhesion assembly",1997,"Trends in cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11465688852199289528",54,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:L8Ckcad2t8MC",7,9,342,347,248,11.27,83,3,22
247,"C Guilluy, R Garcia-Mata, K Burridge","Rho protein crosstalk: another social network?",2011,"Trends in cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18389905076457082781",55,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:NMxIlDl6LWMC",21,12,718,726,247,30.88,82,3,8
246,"AM Belkin, NI Zhidkova, F Balzac, F Altruda, D Tomatis, A Maier, G Tarone, ...","Beta 1D integrin displaces the beta 1A isoform in striated muscles: localization at junctional structures and signaling potential in nonmuscle cells.",1996,"The Journal of cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14942812272539472550",56,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:-f6ydRqryjwC",132,1,211,226,246,10.70,31,8,23
244,"LA Petch, SM Bockholt, A Bouton, JT Parsons, K Burridge","Adhesion-induced tyrosine phosphorylation of the p130 src substrate",1995,"Journal of Cell Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=262949004234396928",57,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:7PzlFSSx8tAC",108,4,1371,1379,244,10.17,49,5,24
238,"K Burridge, D Bray","Purification and structural analysis of myosins from brain and other non-muscle tissues",1975,"Journal of molecular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14912024497393699560",58,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:qUcmZB5y_30C",99,1,1,14,238,5.41,119,2,44
234,"LH Romer, N McLean, CE Turner, K Burridge","Tyrosine kinase activity, cytoskeletal organization, and motility in human vascular endothelial cells.",1994,"Molecular Biology of the Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=847741608334629794",59,"2019-06-05","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QHbmOhQAAAAJ&pagesize=100&citation_for_view=QHbmOhQAAAAJ:hC7cP41nSMkC",5,3,349,361,234,9.36,59,4,25
