Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
62,"DJ Mawdsley, HM Cooper, BM Hogan, SH Cody, GJ Lieschke, JK Heath","The Netrin receptor Neogenin is required for neural tube formation and somitogenesis in zebrafish",2004,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6860630782124089426",11,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:d1gkVwhDpl0C",269,1,302,315,62,4.13,10,6,15
61,"S Dworkin, JK Heath, BM Hogan, GJ Lieschke, J Malaterre, RG Ramsay, ...","CREB activity modulates neural cell proliferation, midbrain–hindbrain organization and patterning in zebrafish",2007,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1192534392719869077",12,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:W7OEmFMy1HYC",307,1,127,141,61,5.08,9,7,12
55,"M Francois, NL Harvey, BM Hogan","The transcriptional control of lymphatic vascular development",2011,"Physiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11577086264522646517",13,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:Se3iqnhoufwC",26,3,146,155,55,6.88,18,3,8
49,"B Coxam, A Sabine, NI Bower, KA Smith, C Pichol-Thievend, R Skoczylas, ...","Pkd1 regulates lymphatic vascular morphogenesis during development",2014,"Cell reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7862793382587211341",14,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:hC7cP41nSMkC",7,3,623,633,49,9.80,7,7,5
47,"K Koltowska, AK Lagendijk, C Pichol-Thievend, JC Fischer, M Francois, ...","Vegfc regulates bipotential precursor division and Prox1 expression to promote lymphatic identity in zebrafish",2015,"Cell reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13450255764052826835",15,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:96M4k3P_OWMC",13,9,1828,1841,47,11.75,8,6,4
47,"BM Hogan, MP Hunter, AC Oates, MO Crowhurst, NE Hall, JK Heath, ...","Zebrafish gcm2 is required for gill filament budding from pharyngeal ectoderm",2004,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8030227412422874130",16,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:9yKSN-GCB0IC",276,2,508,522,47,3.13,7,7,15
46,"BM Hogan, JE Layton, UJ Pyati, SL Nutt, JW Hayman, S Varma, JK Heath, ...","Specification of the primitive myeloid precursor pool requires signaling through Alk8 in zebrafish",2006,"Current Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15838618731842303280",17,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:2osOgNQ5qMEC",16,5,506,511,46,3.54,6,8,13
45,"T Duong, K Koltowska, C Pichol-Thievend, L Le Guen, F Fontaine, ...","VEGFD regulates blood vascular development by modulating SOX18 activity",2014,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10153800872682633044",18,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:7PzlFSSx8tAC",123,7,1102,1112,45,9.00,8,6,5
39,"JW Astin, MJL Haggerty, KS Okuda, L Le Guen, JP Misa, A Tromp, ...","Vegfd can compensate for loss of Vegfc in zebrafish facial lymphatic sprouting",2014,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5656639823234751425",19,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:mB3voiENLucC",141,13,2680,2690,39,7.80,6,7,5
38,"BM Hogan, JA Danks, JE Layton, NE Hall, JK Heath, GJ Lieschke","Duplicate Zebrafish pth Genes Are Expressed along the Lateral Line and in the Central Nervous System during Embryogenesis",2005,"Endocrinology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14051147227455590457",20,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:IjCSPb-OGe4C",146,2,547,551,38,2.71,6,6,14
37,"KA Smith, AK Lagendijk, AD Courtney, H Chen, S Paterson, BM Hogan, ...","Transmembrane protein 2 (Tmem2) is required to regionally restrict atrioventricular canal boundary and endocardial cushion development",2011,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17369222224992270135",21,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:ufrVoPGSRksC",138,19,4193,4198,37,4.63,5,7,8
34,"MC Keightley, MO Crowhurst, JE Layton, T Beilharz, S Markmiller, ...","In vivo mutation of pre‐mRNA processing factor 8 (Prpf8) affects transcript splicing, cell survival and myeloid differentiation",2013,"FEBS letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9768271099630542602",22,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:Wp0gIr-vW9MC",587,14,2150,2157,34,5.67,6,6,6
33,"BM Hogan, H Verkade, GJ Lieschke, JK Heath","Manipulation of gene expression during zebrafish embryonic development using transient approaches",2008,"Wnt Signaling","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11275989213827446135",23,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:eQOLeE2rZwMC",,,273,300,33,3.00,8,4,11
31,"J Jeffery, C Neyt, W Moore, S Paterson, NI Bower, G Chenevix-Trench, ...","Cep55 regulates embryonic growth and development by promoting Akt stability in zebrafish",2015,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3156960096444248086",24,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:k_IJM867U9cC",29,5,1999,2009,31,7.75,4,7,4
30,"BM Hogan, S Schulte-Merker","How to plumb a pisces: understanding vascular development and disease using zebrafish embryos",2017,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3688357742282707936",25,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:54SpJiyHbzwC",42,6,567,583,30,15.00,15,2,2
27,"S Cermenati, S Moleri, C Neyt, E Bresciani, S Carra, DR Grassini, A Omini, ...","Sox18 genetically interacts with VegfC to regulate lymphangiogenesis in zebrafish",2013,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4801259091285865835",26,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:_kc_bZDykSQC",33,6,1238,1247,27,4.50,3,8,6
26,"K Koltowska, S Paterson, NI Bower, GJ Baillie, AK Lagendijk, JW Astin, ...","mafba is a downstream transcriptional effector of Vegfc signaling essential for embryonic lymphangiogenesis in zebrafish",2015,"Genes & development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3450878220889313532",27,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:tswL-GKFg8UC",29,15,1618,1630,26,6.50,4,7,4
23,"K Behan, CD Nichols, TL Cheung, A Farlow, BM Hogan, P Batterham, ...","Yan regulates Lozenge during Drosophila eye development",2002,"Development genes and evolution","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10443153013787876244",28,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:YsMSGLbcyi4C",212,6,267,276,23,1.35,3,7,17
22,"S Tao, M Witte, RJ Bryson-Richardson, PD Currie, BM Hogan, ...","Zebrafish prox1b mutants develop a lymphatic vasculature, and prox1b does not specifically mark lymphatic endothelial cells",2011,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4469872792032494585",29,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:5nxA0vEk-isC",6,12,28934,,22,2.75,4,6,8
21,"NI Bower, K Koltowska, C Pichol-Thievend, I Virshup, S Paterson, ...","Mural lymphatic endothelial cells regulate meningeal angiogenesis in the zebrafish",2017,"Nature neuroscience","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4665727362398677368",30,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:LiF7i2gyBHwC",20,6,774,774,21,10.50,4,6,2
21,"AK Lagendijk, BM Hogan","VE-cadherin in vascular development: a coordinator of cell signaling and tissue morphogenesis",2015,"Current topics in developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=484416514206152621",31,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:maZDTaKrznsC",112,,325,352,21,5.25,11,2,4
19,"AK Lagendijk, GA Gomez, S Baek, D Hesselson, WE Hughes, S Paterson, ...","Live imaging molecular changes in junctional tension upon VE-cadherin in zebrafish",2017,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15655107339864087492",32,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:0kYikfLtzSYC",8,1,1402,1402,19,9.50,3,7,2
19,"J Kartopawiro, NI Bower, T Karnezis, J Kazenwadel, KL Betterman, ...","Arap3 is dysregulated in a mouse model of hypotrichosis–lymphedema–telangiectasia and regulates lymphatic vascular development",2013,"Human molecular genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5492310676485483464",33,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:dhFuZR0502QC",23,5,1286,1297,19,3.17,3,6,6
16,"GHK Chang, AJ Lay, KK Ting, Y Zhao, PR Coleman, EE Powter, ...","ARHGAP18: an endogenous inhibitor of angiogenesis, limiting tip formation and stabilizing junctions",2014,"Small GTPases","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5011584259225834667",34,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:r0BpntZqJG4C",5,3,975002,,16,3.20,2,7,5
15,"NI Bower, AJ Vogrin, L Le Guen, H Chen, SA Stacker, MG Achen, ...","Vegfd modulates both angiogenesis and lymphangiogenesis during zebrafish embryonic development",2017,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18237950947005993501,10414048315259106357",35,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:SNyOjmPOlygC",144,3,507,518,15,7.50,2,7,2
14,"J Overman, F Fontaine, M Moustaqil, D Mittal, E Sierecki, N Sacilotto, ...","Pharmacological targeting of the transcription factor SOX18 delays breast cancer in mice",2017,"Elife","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7416164185936130667",36,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:YXeC4bxG7-IC",6,,21221,,14,7.00,2,7,2
12,"AL Koenig, K Baltrunaite, NI Bower, A Rossi, DYR Stainier, BM Hogan, ...","Vegfa signaling promotes zebrafish intestinal vasculature development through endothelial cell migration from the posterior cardinal vein",2016,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2652181605376328371",37,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:0BSZZHtHo6cC",411,1,115,127,12,4.00,2,7,3
11,"SK Wu, AK Lagendijk, BM Hogan, GA Gomez, AS Yap","Active contractility at E-cadherin junctions and its implications for cell extrusion in cancer",2015,"Cell Cycle","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16371881680076608282",38,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:iH-uZ7U-co4C",14,3,315,322,11,2.75,2,5,4
10,"IKN Chiang, M Fritzsche, C Pichol-Thievend, A Neal, K Holmes, ...","SoxF factors induce Notch1 expression via direct transcriptional regulation during early arterial development",2017,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15510475271269271600",39,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:YIdQ7BAI8VoC",144,14,2629,2639,10,5.00,2,6,2
8,"SP Williams, AF Odell, T Karnezis, RH Farnsworth, CM Gould, J Li, ...","Genome-wide functional analysis reveals central signaling regulators of lymphatic endothelial cell migration and remodeling",2017,"Sci. Signal. 10 (499), eaal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10907446025570915684",40,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:ExBYd_ZNEOYC",2987,,,,8,4.00,1,7,2
8,"JE De Angelis, AK Lagendijk, H Chen, A Tromp, NI Bower, KA Tunny, ...","Tmem2 regulates embryonic Vegf signaling by controlling hyaluronic acid turnover",2017,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5561689363292245519",41,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:jvrRlaHg2sAC",40,2,123,136,8,4.00,1,7,2
6,"I Paatero, L Sauteur, M Lee, AK Lagendijk, D Heutschi, C Wiesner, ...","Junction-based lamellipodia drive endothelial cell rearrangements in vivo via a VE-cadherin-F-actin based oscillatory cell-cell interaction",2018,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13754423235170263351",42,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:3ssty3PwuTgC",9,1,3545,3545,6,6.00,1,7,1
6,"B Coxam, C Neyt, DR Grassini, L Le Guen, KA Smith, S Schulte‐Merker, ...","carbamoyl‐phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase (cad) regulates Notch signaling and vascular development in zebrafish",2015,"Developmental Dynamics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=327825657792384556",43,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:RHpTSmoSYBkC",244,1,1,9,6,1.50,1,7,4
6,"AK Lagendijk, AS Yap, BM Hogan","Endothelial cell–cell adhesion during zebrafish vascular development",2014,"Cell adhesion & migration","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11056191492259487754",44,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:qUcmZB5y_30C",8,2,136,145,6,1.20,2,3,5
5,"SJ Capon, GJ Baillie, NI Bower, JA da Silva, S Paterson, BM Hogan, ...","Utilising polymorphisms to achieve allele-specific genome editing in zebrafish",2017,"Biology open","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11059965876380851411",45,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:BSZS1fLCB98C",6,1,125,131,5,2.50,1,7,2
5,"J Crawford, NI Bower, BM Hogan, RJ Taft, MT Gabbett, J McGaughran, ...","Expanding the genotypic spectrum of CCBE1 mutations in Hennekam syndrome",2016,"American Journal of Medical Genetics Part A","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13790802981515824428",46,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:KVXOKlNwS8oC",170,10,2694,2697,5,1.67,1,7,3
4,"C Pichol-Thievend, KL Betterman, X Liu, W Ma, R Skoczylas, E Lesieur, ...","A blood capillary plexus-derived population of progenitor cells contributes to genesis of the dermal lymphatic vasculature during embryonic development",2018,"Development 145 (10), dev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14276514452603873946",47,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:ZpfHopiqs50C",160184,,,,4,4.00,1,7,1
4,"BM Hogan, BL Black","Developmental biology: Diversity in the lymphatic vasculature",2015,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15120136303076550318",48,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:o0tJHVzi6PsC",522,7554,37,37,4,1.00,2,2,4
3,"C Pichol-Thievend, BM Hogan, M Francois","Lymphatic vascular specification and its modulation during embryonic development",2014,"Microvascular research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=445779386186223019",49,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:R3hNpaxXUhUC",96,,3,9,3,0.60,1,3,5
2,"DR Grassini, AK Lagendijk, JE De Angelis, J Da Silva, A Jeanes, N Zettler, ...","Nppa and Nppb act redundantly during zebrafish cardiac development to confine AVC marker expression and reduce cardiac jelly volume",2018,"Development 145 (12), dev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5570550924779007129",50,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:vkDViGfkvYEC",160739,,,,2,2.00,0,7,1
2,"NI Bower, BM Hogan","Brain drains: new insights into brain clearance pathways from lymphatic biology",2018,"Journal of Molecular Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1590520598453789053",51,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:SZzxPo9m4nkC",96,5,383,390,2,2.00,1,2,1
2,"BM Hogan, L Pase, NE Hall, GJ Lieschke","Characterisation of duplicate zinc finger like 2 erythroid precursor genes in zebrafish",2006,"Development genes and evolution","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6969171586697370725",52,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:WF5omc3nYNoC",216,9,523,529,2,0.15,1,4,13
1,"K Ando, W Wang, D Peng, A Chiba, AK Lagendijk, L Barske, JG Crump, ...","Peri-arterial specification of vascular mural cells from naïve mesenchyme requires Notch signaling",2019,"Development 146 (2), dev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17092093518293638072",53,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:2hlgnPHlchoC",165589,,,,1,1.00,0,8,1
1,"AK Lagendijk, AS Yap, BM Hogan","Notching a new pathway in vascular flow sensing",2018,"Trends in cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6362965487116122202",54,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:BzPC9jo9PWgC",28,3,173,175,1,1.00,0,3,1
1,"KS Okuda, S Baek, BM Hogan","Visualization and Tools for Analysis of Zebrafish Lymphatic Development",2018,"Lymphangiogenesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16995442152471768523",55,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zYT0_3kAAAAJ&pagesize=100&citation_for_view=zYT0_3kAAAAJ:-cHHJ4ChvFsC",,,55,70,1,1.00,0,3,1
