Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1555,"P Dehal, Y Satou, RK Campbell, J Chapman, B Degnan, A De Tomaso, ...","The draft genome of Ciona intestinalis: insights into chordate and vertebrate origins",2002,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1293187947754810764",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:u5HHmVD_uO8C",298,5601,2157,2167,1555,91.47,222,7,17
1351,"JE Fish, MM Santoro, SU Morton, S Yu, RF Yeh, JD Wythe, KN Ivey, ...","miR-126 regulates angiogenic signaling and vascular integrity",2008,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9938354721752257377",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:qjMakFHDy7sC",15,2,272,284,1351,122.82,169,8,11
1324,"W Driever, L Solnica-Krezel, AF Schier, SC Neuhauss, J Malicki, ...","A genetic screen for mutations affecting embryogenesis in zebrafish",1996,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8541237221392273584",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:u-x6o8ySG0sC",123,1,37,46,1324,57.57,221,6,23
1169,"KC Corbit, P Aanstad, V Singla, AR Norman, DYR Stainier, JF Reiter","Vertebrate Smoothened functions at the primary cilium",2005,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3158478855246687910",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:9yKSN-GCB0IC",437,7061,1018,1018,1169,83.50,195,6,14
718,"K Kikuchi, JE Holdway, AA Werdich, RM Anderson, Y Fang, GF Egnaczyk, ...","Primary contribution to zebrafish heart regeneration by gata4+ cardiomyocytes",2010,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6679495217236046197",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:QIV2ME_5wuYC",464,7288,601,601,718,79.78,103,7,9
704,"F Reifers, H Bohli, EC Walsh, PH Crossley, DY Stainier, M Brand","Fgf8 is mutated in zebrafish acerebellar (ace) mutants and is required for maintenance of midbrain-hindbrain boundary development and somitogenesis",1998,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8694667857759395601",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:d1gkVwhDpl0C",125,13,2381,2395,704,33.52,117,6,21
686,"JY Bertrand, NC Chi, B Santoso, S Teng, DYR Stainier, D Traver","Haematopoietic stem cells derive directly from aortic endothelium during development",2010,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2521931863457718592",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:L8Ckcad2t8MC",464,7285,108,108,686,76.22,114,6,9
620,"SP Herbert, DYR Stainier","Molecular control of endothelial cell behaviour during blood vessel morphogenesis",2011,"Nature reviews Molecular cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1365074603648127604",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:abG-DnoFyZgC",12,9,551,551,620,77.50,310,2,8
556,"A Rossi, Z Kontarakis, C Gerri, H Nolte, S Hölper, M Krüger, DYR Stainier","Genetic compensation induced by deleterious mutations but not gene knockdowns",2015,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1581564476628150269",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:AHdEip9mkN0C",524,7564,230,230,556,139.00,79,7,4
554,"SW Jin, D Beis, T Mitchell, JN Chen, DYR Stainier","Cellular and molecular analyses of vascular tube and lumen formation in zebrafish",2005,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15926997508853556275",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:MXK_kJrjxJIC",132,23,5199,5209,554,39.57,111,5,14
554,"DY Stainier, B Fouquet, JN Chen, KS Warren, BM Weinstein, SE Meiler, ...","Mutations affecting the formation and function of the cardiovascular system in the zebrafish embryo",1996,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14302688273614503817",11,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:2osOgNQ5qMEC",123,1,285,292,554,24.09,79,7,23
511,"CM Ghajar, H Peinado, H Mori, IR Matei, KJ Evason, H Brazier, D Almeida, ...","The perivascular niche regulates breast tumour dormancy",2013,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=320545813625019568",12,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:PVjk1bu6vJQC",15,7,807,807,511,85.17,64,8,6
489,"J Huisken, DYR Stainier","Selective plane illumination microscopy techniques in developmental biology",2009,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8364520265025047095",13,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:JV2RwH3_ST0C",136,12,1963,1975,489,48.90,245,2,10
462,"DY Stainier, BM Weinstein, HW Detrich, LI Zon, MC Fishman","Cloche, an early acting zebrafish gene, is required by both the endothelial and hematopoietic lineages",1995,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3094624661514406026",14,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wXBl5dwAAAAJ&pagesize=100&citation_for_view=wXBl5dwAAAAJ:zYLM7Y9cAGgC",121,10,3141,3150,462,19.25,92,5,24
