Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
586,"S SenBanerjee, Z Lin, GB Atkins, DM Greif…","KLF2 Is a novel transcriptional regulator of endothelial proinflammatory activation",2004,"Journal of …","jem.rupress.org","http://jem.rupress.org/content/199/10/1305.abstract","https://scholar.google.com/scholar?cites=9616527770760929387&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-27","","","","",,,,,586,39.07,117,5,15
267,"NR London, W Zhu, FA Bozza…","Targeting Robo4-dependent Slit signaling to survive the cytokine storm in sepsis and influenza",2010,"Science translational …","stm.sciencemag.org","http://stm.sciencemag.org/content/2/23/23ra19.short","https://scholar.google.com/scholar?cites=6510464559721195300&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-27","","","","",,,,,267,29.67,67,4,9
242,"J Kim, Y Kang, Y Kojima, JK Lighthouse, X Hu…","An endothelial apelin-FGF link mediated by miR-424 and miR-503 is disrupted in pulmonary arterial hypertension",2013,"Nature medicine","nature.com","https://www.nature.com/nm/journal/v19/n1/abs/nm.3040.html","https://scholar.google.com/scholar?cites=352679680790841773&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-27","","","","",,,,,242,40.33,40,6,6
173,"DJ Goetz, DM Greif, H Ding…","Isolated P-selectin glycoprotein ligand-1 dynamic adhesion to P-and E-selectin",1997,"The Journal of cell …","jcb.rupress.org","http://jcb.rupress.org/content/137/2/509.abstract","https://scholar.google.com/scholar?cites=11273253987627265361&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-27","","","","",,,,,173,7.86,43,4,22
107,"DM Greif, R Kou, T Michel","Site-specific dephosphorylation of endothelial nitric oxide synthase by protein phosphatase 2A: evidence for crosstalk between phosphorylation sites",2002,"Biochemistry","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/bi026732g","https://scholar.google.com/scholar?cites=355125293694362834&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-27","","","","",,,,,107,6.29,36,3,17
56,"AQ Sheikh, A Misra, IO Rosas…","Smooth muscle cell progenitors are primed to muscularize in pulmonary hypertension",2015,"Science translational …","stm.sciencemag.org","http://stm.sciencemag.org/content/7/308/308ra159.abstract","https://scholar.google.com/scholar?cites=10915338451005828487&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-27","","","","",,,,,56,14.00,14,4,4
49,"DM Greif, M Kumar, JK Lighthouse, J Hum, A An…","Radial construction of an arterial wall",2012,"Developmental cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1534580712003280","https://scholar.google.com/scholar?cites=14810482593557699973&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-27","HTML","","","",,,,,49,7.00,8,6,7
50,"AQ Sheikh, JK Lighthouse, DM Greif","Recapitulation of developing artery muscularization in pulmonary hypertension",2014,"Cell reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S221112471400076X","https://scholar.google.com/scholar?cites=7127395219581010042&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-27","HTML","","","",,,,,50,10.00,17,3,5
45,"DM Greif, DB Sacks, T Michel","Calmodulin phosphorylation and modulation of endothelial nitric oxide synthase catalysis",2004,"Proceedings of the National …","National Acad Sciences","https://www.pnas.org/content/101/5/1165.short","https://scholar.google.com/scholar?cites=3136681001759939917&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-27","","","","",,,,,45,3.00,15,3,15
22,"SB Seidelmann, JK Lighthouse, DM Greif","Development and pathologies of the arterial wall",2014,"Cellular and molecular life …","Springer","https://link.springer.com/article/10.1007/s00018-013-1478-y","https://scholar.google.com/scholar?cites=17705410154295720669&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-27","HTML","","","",,,,,22,4.40,7,3,5
21,"DJ Goetz, DM Greif, J Shen, FW Luscinskas","Cell-cell adhesive interactions in an in vitro flow chamber",1999,"Adhesion Protein Protocols","Springer","https://link.springer.com/protocol/10.1385/1-59259-258-9:137","https://scholar.google.com/scholar?cites=10323466970705774299&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-27","","","","",,,,,21,1.05,5,4,20
19,"A Misra, AQ Sheikh, A Kumar, J Luo…","Integrin β3 inhibition is a therapeutic strategy for supravalvular aortic stenosis",2016,"Journal of …","jem.rupress.org","http://jem.rupress.org/content/213/3/451.short","https://scholar.google.com/scholar?cites=9641249970594035952&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-27","","","","",,,,,19,6.33,4,5,3
16,"DM Greif, A Eichmann","Vascular biology: brain vessels squeezed to death",2014,"Nature","nature.com","https://www.nature.com/articles/nature13217","https://scholar.google.com/scholar?cites=7337094136048217750&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-27","","","","",,,,,16,3.20,8,2,5
