Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
805,"JJH Chong, X Yang, CW Don, E Minami, YW Liu, JJ Weyers, ...","Human embryonic-stem-cell-derived cardiomyocytes regenerate non-human primate hearts",2014,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10478777904756174541",1,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:UeHWp8X0CEIC",510,7504,273,273,805,161.00,115,7,5
656,"JF Morley, HR Brignull, JJ Weyers, RI Morimoto","The threshold for polyglutamine-expansion protein aggregation and cellular toxicity is dynamic and influenced by aging in Caenorhabditis elegans",2002,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4555905107021765407",2,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:qjMakFHDy7sC",99,16,10417,10422,656,38.59,164,4,17
27,"JJ Weyers, AB Milutinovich, Y Takeda, JC Jemc, M Van Doren","A genetic screen for mutations affecting gonad formation in Drosophila reveals a role for the slit/robo pathway",2011,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7342618685478061521",3,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:u5HHmVD_uO8C",353,2,217,228,27,3.38,5,5,8
20,"JC Jemc, AB Milutinovich, JJ Weyers, Y Takeda, M Van Doren","raw Functions through JNK signaling and cadherin-based adhesion to regulate Drosophila gonad morphogenesis",2012,"Developmental biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14104362128398539807",4,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:u-x6o8ySG0sC",367,2,114,125,20,2.86,4,5,7
14,"JJ Weyers, SM Schwartz, E Minami, DD Carlson, SK Dupras, K Weitz, ...","Effects of cell grafting on coronary remodeling after myocardial infarction",2013,"Journal of the American Heart Association","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18308106792405064621",5,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:IjCSPb-OGe4C",2,3,202,,14,2.33,2,7,6
10,"JJ Weyers, DD Carlson, CE Murry, SM Schwartz, WM Mahoney Jr","Retrograde perfusion and filling of mouse coronary vasculature as preparation for micro computed tomography imaging",2012,"JoVE (Journal of Visualized Experiments)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2010805644325116247",6,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:zYLM7Y9cAGgC",,,3740,,10,1.43,2,5,7
6,"CE Munding, E Chérin, I Jourard, JJ Weyers, DE Goertz, BK Courtney, ...","Development of a 3 french dual-frequency intravascular ultrasound catheter",2018,"Ultrasound in medicine & biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8800661155377170603",7,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:_FxGoFyzp5QC",44,1,251,266,6,6.00,1,7,1
2,"SSS Choi, B Lashkari, A Mandelis, JJ Weyers, A Boyes, C Yang, ...","Frequency-domain differential photoacoustic radar: theory and simulation for ultra-sensitive cholesterol imaging",2019,"Photons Plus Ultrasound: Imaging and Sensing 2019","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13265695256774034049",8,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:LkGwnXOMwfcC",10878,,1087812,1087812,2,2.00,0,7,1
1,"SSS Choi, B Lashkari, A Mandelis, JJ Weyers, A Boyes, SF Foster, ...","Interference-free detection of lipid-laden atherosclerotic plaques by 3D co-registration of frequency-domain differential photoacoustic and ultrasound radar imaging",2019,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18002537982094182293",9,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:roLk4NBRz8UC",9,1,1,11,1,1.00,0,7,1
1,"JJ Weyers, AB Milutinovich, Y Takeda, M Van Doren","An analysis of cellular processes involved in organogenesis of the Drosophila embryonic gonad",2007,"Developmental Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5400569043484006080",10,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:d1gkVwhDpl0C",1,306,411,411,1,0.08,0,4,12
0,"B Li, N Alves, J Weyers, M Harduar, F Kayode, N Barritt, B Courtney","TCT-359 Intravascular Coronary Plaque Characterization Using Hybrid Intravascular Ultrasound and Optical Coherence Tomography: A Preliminary Study Based on User Interpretation …",2019,"Journal of the American College of Cardiology 74 (13 Supplement), B","","","",11,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:Se3iqnhoufwC",356,,,,0,0.00,0,7,1
0,"B Courtney, B Li, N Alves-Kotzev, M Harduar, M Saleem, J Weyers, A Kim, ...","TCT-41 Initial Pre-clinical Porcine and Ex-Vivo Human Coronary Images with a Hybrid Intravascular Ultrasound and Optical Coherence Tomography System",2017,"Journal of the American College of Cardiology 70 (18 Supplement), B","","","",12,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:WF5omc3nYNoC",18,,,,0,0.00,0,8,2
0,"J Toma, B Li, N Alves-Kotzev, M Harduar, J Weyers, A Zavodni, J Butany, ...","TCT-569 Validation of Novel Combined IVUS/OCT Catheter using Ex-Vivo Samples: Qualitative Examination of Human Cadaver Specimens",2016,"Journal of the American College of Cardiology 68 (18 Supplement), B","","","",13,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=s3ytg5sAAAAJ&pagesize=100&citation_for_view=s3ytg5sAAAAJ:ufrVoPGSRksC",230,,,,0,0.00,0,8,3
