Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2646,"KA Jackson, SM Majka, H Wang…","Regeneration of ischemic cardiac muscle and vascular endothelium by adult stem cells",2001,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/12150","https://scholar.google.com/scholar?cites=12242750383093583831&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","HTML","","","",,,,,2646,147.00,662,4,18
616,"MW Majesky, V Lindner, DR Twardzik…","Production of transforming growth factor beta 1 during repair of arterial injury.",1991,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/115393","https://scholar.google.com/scholar?cites=17897786397044231131&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","","","","",,,,,616,22.00,154,4,28
548,"MW Majesky","Developmental basis of vascular smooth muscle diversity",2007,"Arteriosclerosis, thrombosis, and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.107.141069","https://scholar.google.com/scholar?cites=14157473298913023348&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","","","","",,,,,548,45.67,548,1,12
515,"SM Schwartz, RL Heimark, MW Majesky","Developmental mechanisms underlying pathology of arteries",1990,"Physiological reviews","physiology.org","https://www.physiology.org/doi/abs/10.1152/physrev.1990.70.4.1177","https://scholar.google.com/scholar?cites=8382967185952216137&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","","","","",,,,,515,17.76,172,3,29
474,"MW Majesky, MA Reidy, DF Bowen-Pope…","PDGF ligand and receptor gene expression during repair of arterial injury.",1990,"The Journal of cell …","jcb.rupress.org","http://jcb.rupress.org/content/111/5/2149.abstract","https://scholar.google.com/scholar?cites=6428427932394490819&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","","","","",,,,,474,16.34,119,4,29
305,"S Topouzis, MW Majesky","Smooth muscle lineage diversity in the chick embryo: two types of aortic smooth muscle cell differ in growth and receptor-mediated transcriptional responses to …",1996,"Developmental biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160696902298","https://scholar.google.com/scholar?cites=17516223312531346682&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","","","","",,,,,305,13.26,153,2,23
286,"MA Goodell, KA Jackson, SM Majka…","Stem cell plasticity in muscle and bone marrow",2001,"Annals of the New …","Wiley Online Library","https://currentprotocols.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1749-6632.2001.tb03591.x","https://scholar.google.com/scholar?cites=15983706412924296534&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","PDF","","","",,,,,286,15.89,72,4,18
286,"SM Majka, KA Jackson, KA Kienstra…","Distinct progenitor populations in skeletal muscle are bone marrow derived and exhibit different cell fates during vascular regeneration",2003,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/16157","https://scholar.google.com/scholar?cites=6882732898306142845&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","HTML","","","",,,,,286,17.88,72,4,16
285,"MW Majesky, CM Giachelli, MA Reidy…","Rat carotid neointimal smooth muscle cells reexpress a developmentally regulated mRNA phenotype during repair of arterial injury.",1992,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.RES.71.4.759","https://scholar.google.com/scholar?cites=12535323936414559666&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","","","","",,,,,285,10.56,71,4,27
267,"V Kapur, MW Majesky, LL Li…","Cleavage of interleukin 1 beta (IL-1 beta) precursor to produce active IL-1 beta by a conserved extracellular cysteine protease from Streptococcus pyogenes",1993,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/90/16/7676.short","https://scholar.google.com/scholar?cites=13618143659295506399&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","","","","",,,,,267,10.27,67,4,26
246,"DF Chang, NS Belaguli, D Iyer, WB Roberts, SP Wu…","Cysteine-rich LIM-only proteins CRP1 and CRP2 are potent smooth muscle differentiation cofactors",2003,"Developmental cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1534580702003969","https://scholar.google.com/scholar?cites=17760896802864651442&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-24","HTML","","","",,,,,246,15.38,41,6,16
256,"V Kapur, S Topouzis, MW Majesky, LL Li…","A conserved Streptococcus pyogenes extracellular cysteine protease cleaves human fibronectin and degrades vitronectin",1993,"Microbial …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0882401083710831","https://scholar.google.com/scholar?cites=16954965584720675512&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-24","","","","",,,,,256,9.85,51,5,26
240,"MW Majesky, SM Schwartz, MM Clowes…","Heparin regulates smooth muscle S phase entry in the injured rat carotid artery.",1987,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.RES.61.2.296","https://scholar.google.com/scholar?cites=11754599357419070819&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-24","","","","",,,,,240,7.50,60,4,32
240,"RA Majack, MW Majesky, LV Goodman","Role of PDGF-A expression in the control of vascular smooth muscle cell growth by transforming growth factor-beta.",1990,"The Journal of cell biology","jcb.rupress.org","http://jcb.rupress.org/content/111/1/239.abstract","https://scholar.google.com/scholar?cites=10602904828669131931&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-24","","","","",,,,,240,8.28,80,3,29
242,"JN Passman, XR Dong, SP Wu…","A sonic hedgehog signaling domain in the arterial adventitia supports resident Sca1+ smooth muscle progenitor cells",2008,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/105/27/9349.short","https://scholar.google.com/scholar?cites=2017784278555122735&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-24","","","","",,,,,242,22.00,61,4,11
228,"MW Majesky, EP Benditt…","Expression and developmental control of platelet-derived growth factor A-chain and B-chain/Sis genes in rat aortic smooth muscle cells",1988,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/85/5/1524.short","https://scholar.google.com/scholar?cites=13363375972236777300&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-24","","","","",,,,,228,7.35,76,3,31
203,"MW Majesky, XR Dong, V Hoglund…","The adventitia: a dynamic interface containing resident progenitor cells",2011,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.110.221549","https://scholar.google.com/scholar?cites=730227935142261817&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-24","","","","",,,,,203,25.38,51,4,8
168,"TE Landerholm, XR Dong, J Lu, NS Belaguli…","A role for serum response factor in coronary smooth muscle differentiation from proepicardial cells",1999,"…","dev.biologists.org","http://dev.biologists.org/content/126/10/2053.short","https://scholar.google.com/scholar?cites=6093918662184869510&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-24","","","","",,,,,168,8.40,34,5,20
164,"J Lu, TE Landerholm, JS Wei, XR Dong, SP Wu…","Coronary smooth muscle differentiation from proepicardial cells requires rhoA-mediated actin reorganization and p160 rho-kinase activity",2001,"Developmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160601904038","https://scholar.google.com/scholar?cites=6809980696144809512&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-06-24","","","","",,,,,164,9.11,27,6,18
141,"MW Majesky, XR Dong, JN Regan…","Vascular smooth muscle progenitor cells: building and repairing blood vessels",2011,"Circulation research","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.110.223800","https://scholar.google.com/scholar?cites=6698148223376785207&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-06-24","","","","",,,,,141,17.63,35,4,8
129,"H Okazaki, MW Majesky, LA Harker…","Regulation of platelet-derived growth factor ligand and receptor gene expression by alpha-thrombin in vascular smooth muscle cells.",1992,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/res.71.6.1423927","https://scholar.google.com/scholar?cites=15504623365937800529&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-06-24","","","","",,,,,129,4.78,32,4,27
127,"JM Miano, S Topouzis, MW Majesky, EN Olson","Retinoid Receptor Expression and all-trans Retinoic Acid–Mediated Growth Inhibition in Vascular Smooth Muscle Cells",1996,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.cir.93.10.1886","https://scholar.google.com/scholar?cites=9123435462165576682&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-06-24","","","","",,,,,127,5.52,32,4,23
117,"KK Hirschi, MW Majesky","Smooth muscle stem cells",2004,"The Anatomical Record Part A …","Wiley Online Library","https://stemcellsjournals.onlinelibrary.wiley.com/doi/pdf/10.1002/ar.a.10128","https://scholar.google.com/scholar?cites=393857408687577886&as_sdt=800005&sciodt=0,15&hl=en",23,"2019-06-24","PDF","","","",,,,,117,7.80,59,2,15
105,"NS Belaguli, W Zhou, THT Trinh…","Dominant negative murine serum response factor: alternative splicing within the activation domain inhibits transactivation of serum response factor binding targets",1999,"… and Cellular Biology","Am Soc Microbiol","https://mcb.asm.org/content/19/7/4582.short","https://scholar.google.com/scholar?cites=13051269805272590707&as_sdt=800005&sciodt=0,15&hl=en",24,"2019-06-24","","","","",,,,,105,5.25,26,4,20
91,"MW Majesky, XR Dong, V Hoglund, G Daum…","The adventitia: a progenitor cell niche for the vessel wall",2012,"Cells Tissues …","karger.com","https://www.karger.com/Article/Abstract/331413","https://scholar.google.com/scholar?cites=8722424851488991922&as_sdt=800005&sciodt=0,15&hl=en",25,"2019-06-24","","","","",,,,,91,13.00,18,5,7
79,"MW Majesky","Neointima formation after acute vascular injury. Role of counteradhesive extracellular matrix proteins.",1994,"Texas Heart Institute Journal","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC325135/","https://scholar.google.com/scholar?cites=5422200898615654058&as_sdt=800005&sciodt=0,15&hl=en",26,"2019-06-24","","","","",,,,,79,3.16,79,1,25
81,"ZP Huang, JF Chen, JN Regan…","Loss of microRNAs in neural crest leads to cardiovascular syndromes resembling human congenital heart defects",2010,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.110.213306","https://scholar.google.com/scholar?cites=1289394431567269633&as_sdt=800005&sciodt=0,15&hl=en",27,"2019-06-24","","","","",,,,,81,9.00,20,4,9
74,"SM Schwartz, MW Majesky, CE Murry","The intima: development and monoclonal responses to injury",1995,"Atherosclerosis","Elsevier","https://www.sciencedirect.com/science/article/pii/0021915095900802","https://scholar.google.com/scholar?cites=12446918180959846288&as_sdt=800005&sciodt=0,15&hl=en",28,"2019-06-24","","","","",,,,,74,3.08,25,3,24
