Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
751,"P Carmeliet, YS Ng, D Nuyens, G Theilmeier, K Brusselmans, ...","Impaired myocardial angiogenesis and ischemic cardiomyopathy in mice lacking the vascular endothelial growth factor isoforms VEGF164 and VEGF188",1999,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15348840803367516408",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:u5HHmVD_uO8C",5,5,495,495,751,37.55,125,6,20
609,"K Nishijima, YS Ng, L Zhong, J Bradley, W Schubert, N Jo, J Akita, ...","Vascular endothelial growth factor-A is a survival factor for retinal neurons and a critical neuroprotectant during the adaptive response to ischemic injury",2007,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1701390434654696039",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:u-x6o8ySG0sC",171,1,53,67,609,50.75,76,8,12
563,"I Stalmans, YS Ng, R Rohan, M Fruttiger, A Bouché, A Ÿuce, H Fujisawa, ...","Arteriolar and venular patterning in retinas of mice selectively expressing VEGF isoforms",2002,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3049518813795398696",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:d1gkVwhDpl0C",109,3,327,336,563,33.12,70,8,17
503,"S Ishida, T Usui, K Yamashiro, Y Kaji, S Amano, Y Ogura, T Hida, ...","VEGF164-mediated inflammation is required for pathological, but not physiological, ischemia-induced retinal neovascularization",2003,"Journal of Experimental Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14479760613141675699",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:9yKSN-GCB0IC",198,3,483,489,503,31.44,63,8,16
0,"E Zelzer, W McLean, YS Ng, N Fukai, AM Reginato, S Lovejoy, ...","Skeletal defects in VEGF120/120 mice reveal multiple roles for VEGF in skeletogenesis",2002,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=153143485433880787",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:-f6ydRqryjwC",129,8,1893,1904,0,0.00,0,7,17
436,"E Zelzer, W McLean, YS Ng, N Fukai, AM Reginato, S Lovejoy, ...","Skeletal defects in VEGF120/120 mice reveal multiple roles for VEGF in skeletogenesis",2002,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=153143485433880787",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:2osOgNQ5qMEC",129,8,1893,1904,436,25.65,62,7,17
400,"DT Shima, M Kuroki, U Deutsch, YS Ng, AP Adamis, PA D'Amore","The Mouse Gene for Vascular Endothelial Growth Factor genomic structure, definition of the transcriptional unit, and characterization of transcriptional and post …",1996,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11469320330280220454",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:qjMakFHDy7sC",271,7,3877,3883,400,17.39,67,6,23
393,"YS Ng, R Rohan, ME Sunday, DE Demello, PA D'amore","Differential expression of VEGF isoforms in mouse during development and in the adult",2001,"Developmental dynamics: an official publication of the American Association …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11825794770594953529",8,"2019-05-16","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:UeHWp8X0CEIC",,,,,393,21.83,79,5,18
285,"GS Gorman, AM Schaefer, Y Ng, N Gomez, EL Blakely, CL Alston, ...","Prevalence of nuclear and mitochondrial DNA mutations related to adult mitochondrial disease",2015,"Annals of neurology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11133069815818792792",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:48xauSegjOkC",77,5,753,759,285,71.25,41,7,4
225,"JH Lee, MD Canny, A De Erkenez, D Krilleke, YS Ng, DT Shima, A Pardi, ...","A therapeutic aptamer inhibits angiogenesis by specifically targeting the heparin binding domain of VEGF165",2005,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6437953175188040429",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=S7duW6cAAAAJ&pagesize=100&citation_for_view=S7duW6cAAAAJ:IjCSPb-OGe4C",102,52,18902,18907,225,16.07,28,8,14
