Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2645,"KA Jackson, SM Majka, H Wang…","Regeneration of ischemic cardiac muscle and vascular endothelium by adult stem cells",2001,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/12150","https://scholar.google.com/scholar?cites=12242750383093583831&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","HTML","","","",,,,,2645,146.94,661,4,18
862,"KK Hirschi, PA D'Amore","Pericytes in the microvasculature",1996,"Cardiovascular research","academic.oup.com","https://academic.oup.com/cardiovascres/article-abstract/32/4/687/264539","https://scholar.google.com/scholar?cites=9407033704498601799&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,862,37.48,431,2,23
866,"KK Hirschi, SA Rohovsky, PA D'amore","PDGF, TGF-β, and heterotypic cell–cell interactions mediate endothelial cell–induced recruitment of 10T1/2 cells and their differentiation to a smooth muscle fate",1998,"The Journal of cell biology","jcb.rupress.org","http://jcb.rupress.org/content/141/3/805.abstract","https://scholar.google.com/scholar?cites=18095625300703240281&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","","","","",,,,,866,41.24,289,3,21
822,"KK Hirschi, DA Ingram, MC Yoder","Assessing identity, phenotype, and fate of endothelial progenitor cells",2008,"… , thrombosis, and vascular …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.107.155960","https://scholar.google.com/scholar?cites=12617637846248276165&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,822,74.73,274,3,11
367,"KK Hirschi, SA Rohovsky, LH Beck, SR Smith…","Endothelial cells modulate the proliferation of mural cell precursors via platelet-derived growth factor-BB and heterotypic cell contact",1999,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.res.84.3.298","https://scholar.google.com/scholar?cites=9831255711320566069&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","","","","",,,,,367,18.35,73,5,20
304,"KK Hirschi, CE Xu, T Tsukamoto, R Sager","Gap junction genes Cx26 and Cx43 individually suppress the cancer phenotype of human mammary carcinoma cells and restore differentiation potential",1996,"Cell Growth and Differentiation …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.326.2009&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=17219213641664002001&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","PDF","","","",,,,,304,13.22,76,4,23
286,"SM Majka, KA Jackson, KA Kienstra…","Distinct progenitor populations in skeletal muscle are bone marrow derived and exhibit different cell fates during vascular regeneration",2003,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/16157","https://scholar.google.com/scholar?cites=6882732898306142845&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","HTML","","","",,,,,286,17.88,72,4,16
286,"MA Goodell, KA Jackson, SM Majka…","Stem cell plasticity in muscle and bone marrow",2001,"Annals of the New …","Wiley Online Library","https://currentprotocols.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1749-6632.2001.tb03591.x","https://scholar.google.com/scholar?cites=15983706412924296534&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","PDF","","","",,,,,286,15.89,72,4,18
285,"WB Saunders, BL Bohnsack, JB Faske…","Coregulation of vascular tube stabilization by endothelial cell TIMP-2 and pericyte TIMP-3",2006,"The Journal of cell …","jcb.rupress.org","http://jcb.rupress.org/content/175/1/179.short","https://scholar.google.com/scholar?cites=4754106737832457814&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","","","","",,,,,285,21.92,71,4,13
266,"LE Niklason, W Abbott, J Gao, B Klagges…","Morphologic and mechanical characteristics of engineered bovine arteries",2001,"Journal of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0741521401675918","https://scholar.google.com/scholar?cites=5916992475307666939&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","HTML","","","",,,,,266,14.78,53,5,18
184,"EA Olmsted-Davis, Z Gugala…","Primitive adult hematopoietic stem cells can function as osteoblast precursors",2003,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/100/26/15877.short","https://scholar.google.com/scholar?cites=3663927490997993528&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-26","","","","",,,,,184,11.50,61,3,16
182,"KL Marcelo, LC Goldie, KK Hirschi","Regulation of endothelial cell differentiation and specification",2013,"Circulation research","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circresaha.113.300506","https://scholar.google.com/scholar?cites=1571575040482839787&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-26","","","","",,,,,182,30.33,61,3,6
204,"JJ Fuster, S MacLauchlan, MA Zuriaga…","Clonal hematopoiesis associated with TET2 deficiency accelerates atherosclerosis development in mice",2017,"…","science.sciencemag.org","http://science.sciencemag.org/content/355/6327/842.abstract","https://scholar.google.com/scholar?cites=7651313522831819524&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-26","","","","",,,,,204,102.00,51,4,2
157,"KK Hirschi, JM Burt, KD Hirschi, C Dai","Gap junction communication mediates transforming growth factor-β activation and endothelial-induced mural cell differentiation",2003,"Circulation research","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.res.0000091259.84556.d5","https://scholar.google.com/scholar?cites=12187735483915245673&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-26","","","","",,,,,157,9.81,39,4,16
144,"I Kazanis, JD Lathia, TJ Vadakkan…","Quiescence and activation of stem and precursor cell populations in the subependymal zone of the mammalian brain are associated with distinct cellular and …",2010,"Journal of …","Soc Neuroscience","http://www.jneurosci.org/content/30/29/9771?utm_source=TrendMD&utm_medium=cpc&utm_campaign=JNeurosci_TrendMD_0","https://scholar.google.com/scholar?cites=11103636726524473609&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-26","","","","",,,,,144,16.00,36,4,9
134,"L Lai, BL Bohnsack, K Niederreither, KK Hirschi","Retinoic acid regulates endothelial cell proliferation during vasculogenesis",2003,"Development","dev.biologists.org","http://dev.biologists.org/content/130/26/6465.short","https://scholar.google.com/scholar?cites=10616873999841750367&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-26","","","","",,,,,134,8.38,34,4,16
131,"V Agrawal, SA Johnson, J Reing…","Epimorphic regeneration approach to tissue replacement in adult mammals",2010,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/107/8/3351.short","https://scholar.google.com/scholar?cites=10689655783191421677&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-26","","","","",,,,,131,14.56,33,4,9
126,"KK Hirschi, TC Skalak, SM Peirce…","Vascular assembly in natural and engineered tissues",2002,"Annals of the New York …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1749-6632.2002.tb03090.x","https://scholar.google.com/scholar?cites=4410931913200510569&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-26","PDF","","","",,,,,126,7.41,32,4,17
121,"BL Bohnsack, KK Hirschi","Nutrient regulation of cell cycle progression",2004,"Annu. Rev. Nutr.","annualreviews.org","https://www.annualreviews.org/doi/abs/10.1146/annurev.nutr.23.011702.073203","https://scholar.google.com/scholar?cites=286108672762534609&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-06-26","","","","",,,,,121,8.07,61,2,15
117,"KK Hirschi, MW Majesky","Smooth muscle stem cells",2004,"The Anatomical Record Part A …","Wiley Online Library","https://stemcellsjournals.onlinelibrary.wiley.com/doi/pdf/10.1002/ar.a.10128","https://scholar.google.com/scholar?cites=393857408687577886&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-06-26","PDF","","","",,,,,117,7.80,59,2,15
114,"KK Hirschi, L Lai, NS Belaguli, DA Dean…","Transforming growth factor-β induction of smooth muscle cell phenotpye requires transcriptional and post-transcriptional control of serum response factor",2002,"Journal of Biological …","ASBMB","http://www.jbc.org/content/277/8/6287.short","https://scholar.google.com/scholar?cites=5057091802761670259&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-06-26","","","","",,,,,114,6.71,23,5,17
107,"HA Abbas, DR Maccio, S Coskun, JG Jackson…","Mdm2 is required for survival of hematopoietic stem cells/progenitors via dampening of ROS-induced p53 activity",2010,"Cell stem cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1934590910005114","https://scholar.google.com/scholar?cites=16578116191799888968&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-06-26","HTML","","","",,,,,107,11.89,21,5,9
109,"J Abramowitz, C Dai, KK Hirschi, RI Dmitrieva…","Ouabain-and marinobufagenin-induced proliferation of human umbilical vein smooth muscle cells and a rat vascular smooth muscle cell line, A7r5",2003,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.CIR.0000101919.00548.86","https://scholar.google.com/scholar?cites=6697493266043256031&as_sdt=800005&sciodt=0,15&hl=en",23,"2019-06-26","","","","",,,,,109,6.81,22,5,16
106,"JS Goldberg, KK Hirschi","Diverse roles of the vasculature within the neural stem cell niche",2009,"Regenerative medicine","Future Medicine","https://www.futuremedicine.com/doi/abs/10.2217/rme.09.61","https://scholar.google.com/scholar?cites=3592472688675539658&as_sdt=800005&sciodt=0,15&hl=en",24,"2019-06-26","","","","",,,,,106,10.60,53,2,10
93,"KK Hirschi","Hemogenic endothelium during development and beyond",2012,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/119/21/4823.short","https://scholar.google.com/scholar?cites=8555448467464962830&as_sdt=800005&sciodt=0,15&hl=en",25,"2019-06-26","","","","",,,,,93,13.29,93,1,7
97,"BL Bohnsack, L Lai, P Dolle…","Signaling hierarchy downstream of retinoic acid that independently regulates vascular remodeling and endothelial cell proliferation",2004,"Genes & …","genesdev.cshlp.org","http://genesdev.cshlp.org/content/18/11/1345.short","https://scholar.google.com/scholar?cites=10603297225214451030&as_sdt=800005&sciodt=0,15&hl=en",26,"2019-06-26","","","","",,,,,97,6.47,24,4,15
88,"BM Nadin, MA Goodell, KK Hirschi","Phenotype and hematopoietic potential of side population cells throughout embryonic development",2003,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/102/7/2436.short","https://scholar.google.com/scholar?cites=5804908961096949021&as_sdt=800005&sciodt=0,15&hl=en",27,"2019-06-26","","","","",,,,,88,5.50,29,3,16
82,"KK Hirschi, S Li, K Roy","Induced pluripotent stem cells for regenerative medicine",2014,"Annual review of biomedical …","annualreviews.org","https://www.annualreviews.org/doi/abs/10.1146/annurev-bioeng-071813-105108","https://scholar.google.com/scholar?cites=7402908781043388635&as_sdt=800005&sciodt=0,15&hl=en",28,"2019-06-26","","","","",,,,,82,16.40,27,3,5
74,"JK Noveroske, L Lai, V Gaussin, JL Northrop…","Quaking is essential for blood vessel development",2002,"Genesis","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/gene.10060","https://scholar.google.com/scholar?cites=24141577213793375&as_sdt=800005&sciodt=0,15&hl=en",29,"2019-06-26","","","","",,,,,74,4.35,15,5,17
72,"E Dejana, KK Hirschi, M Simons","The molecular basis of endothelial cell plasticity",2017,"Nature communications","nature.com","https://www.nature.com/articles/ncomms14361","https://scholar.google.com/scholar?cites=14348981783343328497&as_sdt=800005&sciodt=0,15&hl=en",30,"2019-06-26","HTML","","","",,,,,72,36.00,24,3,2
64,"LC Goldie, JL Lucitti, ME Dickinson, KK Hirschi","Cell signaling directing the formation and function of hemogenic endothelium during murine embryogenesis",2008,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/112/8/3194.short","https://scholar.google.com/scholar?cites=9705264839008914182&as_sdt=800005&sciodt=0,15&hl=en",31,"2019-06-26","","","","",,,,,64,5.82,16,4,11
62,"KL Marcelo, TM Sills, S Coskun, H Vasavada…","Hemogenic endothelial cell specification requires c-Kit, Notch signaling, and p27-mediated cell-cycle control",2013,"Developmental cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1534580713006679","https://scholar.google.com/scholar?cites=1477800682440101068&as_sdt=800005&sciodt=0,15&hl=en",32,"2019-06-26","HTML","","","",,,,,62,10.33,12,5,6
58,"MA Kelly, KK Hirschi","Signaling hierarchy regulating human endothelial cell development",2009,"Arteriosclerosis, thrombosis, and vascular …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.109.184200","https://scholar.google.com/scholar?cites=18012784892182532847&as_sdt=800005&sciodt=0,15&hl=en",33,"2019-06-26","","","","",,,,,58,5.80,29,2,10
57,"LC Goldie, MK Nix, KK Hirschi","Embryonic vasculogenesis and hematopoietic specification",2008,"VEGF in Development","Springer","https://link.springer.com/chapter/10.1007/978-0-387-78632-2_4","https://scholar.google.com/scholar?cites=4881433332947154163&as_sdt=800005&sciodt=0,15&hl=en",34,"2019-06-26","","","","",,,,,57,5.18,19,3,11
