Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
18,"AL Gonzalez, CL Berger, J Remington, M Girardi, RE Tigelaar, ...","Integrin‐driven monocyte to dendritic cell conversion in modified extracorporeal photochemotherapy",2014,"Clinical & Experimental Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=307675519667518737",11,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:zYLM7Y9cAGgC",175,3,449,457,18,3.60,3,6,5
17,"R Liu, HM Lauridsen, RA Amezquita, RW Pierce, D Jane-wit, C Fang, ...","IL-17 promotes neutrophil-mediated immunity by activating microvascular pericytes and not endothelium",2016,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1170255640032962492",12,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:4DMP91E08xMC",197,6,2400,2408,17,5.67,2,7,3
15,"P Sava, A Ramanathan, A Dobronyi, X Peng, H Sun, ...","Human pericytes adopt myofibroblast properties in the microenvironment of the IPF lung",2017,"JCI insight","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8179331831371835092",13,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:qUcmZB5y_30C",2,24,,,15,7.50,3,6,2
15,"P Sava, IO Cook, RS Mahal, AL Gonzalez","Human microvascular pericyte basement membrane remodeling regulates neutrophil recruitment",2015,"Microcirculation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9763676689767711605",14,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:MXK_kJrjxJIC",22,1,54,67,15,3.75,4,4,4
13,"RB Huang, AL Gonzalez, O Eniola‐Adefeso","Laminar shear stress elicit distinct endothelial cell e‐selectin expression pattern via TNFα and IL‐1β activation",2013,"Biotechnology and bioengineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=150814200586102536",15,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:UeHWp8X0CEIC",110,3,999,1003,13,2.17,4,3,6
12,"AS Pellowe, AL Gonzalez","Extracellular matrix biomimicry for the creation of investigational and therapeutic devices",2016,"Wiley Interdisciplinary Reviews: Nanomedicine and Nanobiotechnology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13970558059198667446",16,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:kNdYIx-mwKoC",8,1,5,22,12,4.00,6,2,3
11,"HM Lauridsen, JS Pober, AL Gonzalez","A composite model of the human postcapillary venule for investigation of microvascular leukocyte recruitment",2014,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12558985098292925090",17,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:Tyk-4Ss8FVUC",28,3,1166,1180,11,2.20,4,3,5
8,"HY Kim, EA Skokos, DJ Myer, P Agaba, AL Gonzalez","αVβ3 Integrin Regulation of Respiratory Burst in Fibrinogen Adherent Human Neutrophils",2014,"Cellular and molecular bioengineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10956417718326246232",18,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:Se3iqnhoufwC",7,2,231,242,8,1.60,2,5,5
7,"HM Lauridsen, AL Gonzalez","Biomimetic, ultrathin and elastic hydrogels regulate human neutrophil extravasation across endothelial-pericyte bilayers",2017,"PLOS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14594989840490880729",19,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:mVmsd5A6BfQC",12,2,171386,,7,3.50,4,2,2
7,"AL Gonzalez-Simon, O Eniola-Adefeso","Host response to biomaterials",2012,"Engineering Biomaterials for Regenerative Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1718273560633567392",20,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:5nxA0vEk-isC",,,143,159,7,1.00,4,2,7
6,"HM Lauridsen, BJ Walker, AL Gonzalez","Chemically-and mechanically-tunable porated polyethylene glycol gels for leukocyte integrin independent and dependent chemotaxis",2014,"Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10260938261332893626",21,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:roLk4NBRz8UC",2,2,133,143,6,1.20,2,3,5
5,"LA Brown, P Sava, C Garcia, AL Gonzalez","Proteomic analysis of the pericyte derived extracellular matrix",2015,"Cellular and Molecular Bioengineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8777490207936949495",22,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:KlAtU1dfN6UC",8,3,349,363,5,1.25,1,4,4
4,"HM Lauridsen, AS Pellowe, A Ramanathan, R Liu, K Miller-Jensen, ...","Tumor necrosis factor-α and IL-17A activation induces pericyte-mediated basement membrane remodeling in human neutrophilic dermatoses",2017,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=126150268170140710",23,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:7PzlFSSx8tAC",187,8,1893,1906,4,2.00,1,6,2
2,"DL Katz","THE MULTISITE TRANSLATIONAL COMMUNITY TRIAL AND COMMUNITY-BASED PARTICIPATORY RESEARCH: A FAILURE TO COMMUNICATE?/TRICKETT RESPONDS",2012,"American journal of public health","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7195897491104777086",24,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:Y0pCki6q_DkC",102,4,581,581,2,0.29,2,1,7
2,"ED Morris, JM Sullivan, AL Gonzalez, AO Ologunde, OO Adeyanju, ...","Volumes",1970,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9616375083391750804",25,"2019-05-15","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:IWHjjKOFINEC",,,,,2,0.04,0,6,49
1,"AS Pellowe, M Sauler, Y Hou, J Merola, R Liu, B Calderon, HM Lauridsen, ...","Endothelial cell-secreted MIF reduces pericyte contractility and enhances neutrophil extravasation",2018,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=593566941695134676",26,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:_Qo2XoVZTnwC",33,2,2171,2186,1,1.00,0,8,1
1,"C Ryu, H Sun, M Gulati, J Herazo-Maya, A Osafo-Addo, C Brandsdorfer, ...","Mitochondrial DNA is released from lung fibroblasts in response to the fibrotic lung microenvironment and is predictive of mortality in idiopathic pulmonary fibrosis",2017,"C107. MITOCHONDRIA AND METABOLIC ALTERATIONS IN LUNG DISEASE, A6917-A","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7874131726081598402",27,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:QIV2ME_5wuYC",6917,,,,1,0.50,0,7,2
1,"V Njike, Z Faridi, S Dutta, AL Gonzalez-Simon, DL Katz","Research daily egg consumption in hyperlipidemic adults-effects on endothelial function and cardiovascular risk",2010,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3184149160341784740",28,"2019-05-15","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:R3hNpaxXUhUC",,,,,1,0.11,0,5,9
0,"P Sava, A Gonzalez","Realistic Humanized Model of Disease Matrix Environment for Evaluation of Therapeutic Reversal or Cell Fate",2018,"US Patent App. 15","","","",29,"2019-05-15","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:RHpTSmoSYBkC",950,,354,354,0,0.00,0,2,1
0,"H Sun, J Winkler, M Minasyan, H Pan, O Desai, A Pellowe, J Li, X Peng, ...","Physical and biochemical interactions drive fibrocytes accumulation in the scleroderma lung matrix",2018,"European Respiratory Journal 52 (suppl 62), LSC","","","",30,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:4JMBOYKVnBMC",1176,,,,0,0.00,0,9,1
0,"A Korde, F Ahangari, S Mehta, LE Cohn, A Gonzalez, S Takyar","Eosinophil Binding and Activation Is Regulated Through the Coordinated Expression of miR-1 Endothelial Targets",2018,"A33. ASTHMA MECHANISMS, A1293-A","","","",31,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:j3f4tGmQtD8C",1293,,,,0,0.00,0,6,1
0,"R Matta, AL Gonzalez","Stroke Repair via Biomimicry of the Subventricular Zone",2018,"Frontiers in Materials","","","",32,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:-f6ydRqryjwC",5,,15,15,0,0.00,0,2,1
0,"H Sun, J Winkler, M Minasyan, H Pan, D Omkar, A Gonzalez, A Pellowe, ...","Decoupling of Biochemical and Biophysical Contributions to Fibrocyte Accumulation, Density and Aspect Ratio in the Scleroderma Lung Microenvironment",2018,"AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE","","","",33,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:TQgYirikUcIC",197,,,,0,0.00,0,8,1
0,"A Korde, F Ahangari, S Mehta, LE Cohn, A Gonzalez, S Takyar","Eosinophil Binding and Activation Is Regulated Through the Coordinated Expression of miR-1 Endothelial Targets",2018,"AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE","","","",34,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:HDshCWvjkbEC",197,,,,0,0.00,0,6,1
0,"AS Pellowe, HM Lauridsen, R Matta, AL Gonzalez","Ultrathin Porated Elastic Hydrogels As a Biomimetic Basement Membrane for Dual Cell Culture",2017,"JoVE (Journal of Visualized Experiments)","","","",35,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:hC7cP41nSMkC",,,56384,,0,0.00,0,4,2
0,"A Korde, F Ahangari, M Haslip, A Gonzalez, SS Takyar","A Cell-Specific Microrna-Driven Pathway Controls The Recruitment Of Eosinophils In Type 2 Inflammation",2017,"B22. NEW INSIGHTS IN TYPE 2 INFLAMMATION, A2978-A","","","",36,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:dhFuZR0502QC",2978,,,,0,0.00,0,5,2
0,"AS Pellowe, M Sauler, R Liu, MR Harris, B Calderon, Y Zhang, JS Pober, ...","Endothelial Cell Secreted Macrophage Migration Inhibitory Factor (mif) Regulates Pericyte Contractility To Decrease Barrier Function",2017,"B79. ROLE OF IMMUNE CELLS IN ACUTE LUNG INJURY, A4382-A","","","",37,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:9ZlFYXVOiuMC",4382,,,,0,0.00,0,8,2
0,"C Ryu, H Sun, M Gulati, J Herazo-Maya, A Osafo-Addo, C Brandsdorfer, ...","C107 MITOCHONDRIA AND METABOLIC ALTERATIONS IN LUNG DISEASE: Mitochondrial Dna Is Released From Lung Fibroblasts In Response To The Fibrotic Lung Microenvironment And Is …",2017,"American Journal of Respiratory and Critical Care Medicine","","","",38,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:hFOr9nPyWt4C",195,,,,0,0.00,0,7,2
0,"A Pellowe, Y Hou, M Harris, R Liu, JS Pober, A Gonzalez","Endothelial Cell Secreted MIF Regulates Pericyte Contractility to Decrease Barrier Function",2016,"The FASEB Journal 30 (1_supplement), 1210.6-1210.","","","",39,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:aqlVkmm33-oC",6,,,,0,0.00,0,6,3
0,"HM Lauridsen, R Liu, JS Pober, AL Gonzalez","IL-17-& TNFa-Activation Induces Pro-Inflammatory Paracrine Signaling and Basement Membrane Remodeling by Human Pericytes",2016,"The FASEB Journal 30 (1_supplement), 951.1-951.","","","",40,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:qxL8FJ1GzNcC",1,,,,0,0.00,0,4,3
0,"ED Morris, JM Sullivan, AL Gonzalez","Data Misuse and Manipulation: Teaching New Scientists that Fudging the Data is Bad",2015,"Ethics in Biology, Engineering and Medicine: An International Journal 6 (1-2)","","","",41,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:Zph67rFs4hoC",,,,,0,0.00,0,3,4
0,"AL Gonzalez, HM Lauridsen","Role of Pericytes in Tissue Engineering",2014,"Vascularization","","","",42,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:mB3voiENLucC",,,34,53,0,0.00,0,2,5
0,"MR Richardson, MC Yoder","Endothelial Progenitor Cells: Current Status",2014,"Vascularization: Regenerative Medicine and Tissue Engineering","","","",43,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:YOwf2qJgpHMC",1,,,,0,0.00,0,2,5
0,"HM Lauridsen, AL Gonzalez","Role of Pericytes in Tissue Engineering",2014,"Vascularization: Regenerative Medicine and Tissue Engineering","","","",44,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:ufrVoPGSRksC",17,,,,0,0.00,0,2,5
0,"H Lauridsen, JS Pober, A Gonzalez","Advancing the leukocyte adhesion cascade with a composite model of postcapillary venules",2014,"ANGIOGENESIS","","","",45,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:hqOjcs7Dif8C",17,1,292,292,0,0.00,0,3,5
0,"CE Ayres-Sander, AL Gonzalez","Approaches in extracellular matrix engineering for determination of adhesion molecule mediated single cell function",2013,"Frontiers in biology","","","",46,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:WF5omc3nYNoC",8,1,32,49,0,0.00,0,2,6
0,"AL Gonzalez, W El-Bjeirami, JL West, LV McIntire, CW Smith","Cell Development, Growth Differentiation, and Function-Transendothelial migration enhances integrin-dependent human neutrophil chemokinesis.",2007,"Journal of Leukocyte Biology","","","",47,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:UebtZRa9Y70C",81,3,686,686,0,0.00,0,5,12
0,"AL Gonzalez, JL West, LV McIntire, CW Smith","Neutrophil integrin dependent activity",2005,"FASEB JOURNAL 19 (4), A341-A","","","",48,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:YsMSGLbcyi4C",341,,,,0,0.00,0,4,14
0,"AL Gonzalez, A Gobin, JL West, LV McIntire, CW Smith","Distinct integrin mediated cell activity",2004,"FASEB JOURNAL 18 (4), A69-A","","","",49,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:W7OEmFMy1HYC",69,,,,0,0.00,0,5,15
0,"AL Gonzalez","Investigating the Mechanisms of Neutrophil Activity Via Neutrophil Integrin Interactions with Bioactive Peptides",2004,"Baylor College of Medicine","Structural and Computational Biology and …","","",50,"2019-05-15","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:L8Ckcad2t8MC",,,,,0,0.00,0,1,15
0,"ED Morris, JM Sullivan, AL Gonzalez, AO Ologunde, OO Adeyanju, ...","Page Range of Issues; Issues 1-2: 1-161; Issues 3-4: 163-312 Issues 1-2 Data Misuse and Manipulation: Teaching New Scientists that Fudging the 1 Data is Bad",,"","","","",51,"2019-05-15","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LRkgt_UAAAAJ&pagesize=100&citation_for_view=LRkgt_UAAAAJ:Wp0gIr-vW9MC",,,,,0,0.00,0,6,
