Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
20,"S Grimaldo, D Yuen, T Ecoiffier…","Very late antigen-1 mediates corneal lymphangiogenesis",2011,"… ophthalmology & visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2188573","https://scholar.google.com/scholar?cites=4109236418375007592&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-10","HTML","","","",,,,,20,2.50,5,4,8
28,"H Zhang, S Grimaldo, D Yuen…","Combined blockade of VEGFR-3 and VLA-1 markedly promotes high-risk corneal transplant survival",2011,"… ophthalmology & visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2187857","https://scholar.google.com/scholar?cites=10037121578358153982&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-10","HTML","","","",,,,,28,3.50,7,4,8
13,"D Yuen, S Grimaldo, R Sessa…","Role of angiopoietin-2 in corneal lymphangiogenesis",2014,"… & visual science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2128956","https://scholar.google.com/scholar?cites=6872406970275761566&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-10","HTML","","","",,,,,13,2.60,3,4,5
13,"D Yuen, X Wu, AC Kwan, J LeDue, H Zhang, T Ecoiffier…","Live imaging of newly formed lymphatic vessels in the cornea",2011,"Cell research","nature.com","https://www.nature.com/articles/cr2011178","https://scholar.google.com/scholar?cites=13419671492377761110&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-10","","","","",,,,,13,1.63,2,7,8
16,"H Zhang, J Tse, X Hu, M Witte…","Novel discovery of LYVE-1 expression in the hyaloid vascular system",2010,"… & visual science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2126303","https://scholar.google.com/scholar?cites=11483414122524642593&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-10","HTML","","","",,,,,16,1.78,3,5,9
114,"MM Poon, L Chen","Retinoic acid-gated sequence-specific translational control by RARα",2008,"… of the National Academy of Sciences","National Acad Sciences","https://www.pnas.org/content/105/51/20303.short","https://scholar.google.com/scholar?cites=6264452357707676243&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-06-10","","","","",,,,,114,10.36,57,2,11
9,"LM Heindl, A Kaser-Eichberger…","Sufficient evidence for lymphatics in the developing and adult human choroid?",2015,"… & visual science","arvojournals.org","http://arvojournals.org/article.aspx?articleid=2464684","https://scholar.google.com/scholar?cites=3247463154220276993&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-06-10","HTML","","","",,,,,9,2.25,3,3,4
70,"JP Carson, T Ju, HC Lu, C Thaller, M Xu…","A digital atlas to characterize the mouse brain transcriptome",2005,"PLoS Computational …","journals.plos.org","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.0010041","https://scholar.google.com/scholar?cites=4739648757854758110&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-06-10","HTML","","","",,,,,70,5.00,12,6,14
6,"D Wang, F Wu, H Yuan, A Wang, GJ Kang…","Sox10+ Cells Contribute to Vascular Development in Multiple Organs—Brief Report",2017,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.117.309774","https://scholar.google.com/scholar?cites=8328562118776627631&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-06-10","","","","",,,,,6,3.00,1,6,2
8,"T Truong, E Huang, D Yuen…","Corneal lymphatic valve formation in relation to lymphangiogenesis",2014,"… ophthalmology & visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2190399","https://scholar.google.com/scholar?cites=3913376641299971096&as_sdt=800005&sciodt=0,15&hl=en",23,"2019-06-10","HTML","","","",,,,,8,1.60,2,4,5
5,"S Grimaldo, D Yuen, J Theis, M Ng…","MicroRNA-184 regulates corneal lymphangiogenesis",2015,"… & visual science","jov.arvojournals.org","https://jov.arvojournals.org/article.aspx?articleid=2469221","https://scholar.google.com/scholar?cites=11567505318410924281&as_sdt=800005&sciodt=0,15&hl=en",24,"2019-06-10","HTML","","","",,,,,5,1.25,1,5,4
113,"Y Wang, H Zhang, J Zhang, C Lu, Q Huang…","Degradation of tetracycline in aqueous media by ozonation in an internal loop-lift reactor",2011,"Journal of hazardous …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304389411005243","https://scholar.google.com/scholar?cites=17263937366672697359&as_sdt=800005&sciodt=0,15&hl=en",25,"2019-06-10","HTML","","","",,,,,113,14.13,19,6,8
6,"R Bianchi, E Fischer, D Yuen, E Ernst…","Mutation of Threonine 34 in Mouse Podoplanin-Fc Reduces CLEC-2 Binding and Toxicity in Vivo While Retaining Anti-lymphangiogenic Activity",2014,"Journal of Biological …","ASBMB","http://www.jbc.org/content/289/30/21016.short","https://scholar.google.com/scholar?cites=6324000236222149456&as_sdt=800005&sciodt=0,15&hl=en",26,"2019-06-10","","","","",,,,,6,1.20,1,5,5
31,"F Sarti, J Schroeder, J Aoto, L Chen","Conditional RARα knockout mice reveal acute requirement for retinoic acid and RARα in homeostatic plasticity",2012,"Frontiers in molecular …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fnmol.2012.00016","https://scholar.google.com/scholar?cites=10287564154849948283&as_sdt=800005&sciodt=0,15&hl=en",27,"2019-06-10","HTML","","","",,,,,31,4.43,8,4,7
4,"R Sessa, D Yuen, S Wan, M Rosner, P Padmanaban…","Monocyte-derived Wnt5a regulates inflammatory lymphangiogenesis",2016,"Cell research","nature.com","https://www.nature.com/articles/cr2015105","https://scholar.google.com/scholar?cites=11893758763490712254&as_sdt=800005&sciodt=0,15&hl=en",28,"2019-06-10","","","","",,,,,4,1.33,1,6,3
49,"TS Lee, WC Lu","An evaluation of empirically-based models for predicting energy performance of vapor-compression water chillers",2010,"Applied Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306261910001595","https://scholar.google.com/scholar?cites=9210406518064528914&as_sdt=800005&sciodt=0,15&hl=en",29,"2019-06-10","HTML","","","",,,,,49,5.44,25,2,9
4,"E Altiok, T Ecoiffier, R Sessa, D Yuen…","Integrin alpha-9 mediates lymphatic valve formation in corneal lymphangiogenesis",2015,"… & visual science","arvojournals.org","https://arvojournals.org/article.aspx?articleid=2451423","https://scholar.google.com/scholar?cites=8307108096473373374&as_sdt=800005&sciodt=0,15&hl=en",30,"2019-06-10","HTML","","","",,,,,4,1.00,1,5,4
4,"L Zhang, G Li, R Sessa, GJ Kang, M Shi…","Angiopoietin-2 blockade promotes survival of corneal transplants",2017,"… & visual science","jov.arvojournals.org","https://jov.arvojournals.org/article.aspx?articleid=2597836","https://scholar.google.com/scholar?cites=10661777923651172081&as_sdt=800005&sciodt=0,15&hl=en",31,"2019-06-10","HTML","","","",,,,,4,2.00,1,6,2
3,"HH Liu, L Zhang, M Shi, L Chen, JG Flanagan","Comparison of laser and circumlimbal suture induced elevation of intraocular pressure in albino CD-1 mice",2017,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0189094","https://scholar.google.com/scholar?cites=1515009196472466122&as_sdt=800005&sciodt=0,15&hl=en",32,"2019-06-10","HTML","","","",,,,,3,1.50,1,5,2
67,"Y Wang, H Zhang, L Chen, S Wang, D Zhang","Ozonation combined with ultrasound for the degradation of tetracycline in a rectangular air-lift reactor",2012,"Separation and purification …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1383586611003856","https://scholar.google.com/scholar?cites=14676989686926720296&as_sdt=800005&sciodt=0,15&hl=en",33,"2019-06-10","HTML","","","",,,,,67,9.57,13,5,7
4,"T Ecoiffier, A Sadovnikova, D Yuen…","Conjunctival lymphatic response to corneal inflammation in mice",2012,"Journal of …","downloads.hindawi.com","http://downloads.hindawi.com/journals/jop/2012/953187.pdf","https://scholar.google.com/scholar?cites=5835349148338910956&as_sdt=800005&sciodt=0,15&hl=en",34,"2019-06-10","PDF","","","",,,,,4,0.57,1,4,7
39,"M Iolyeva, D Aebischer, ST Proulx, AH Willrodt…","Interleukin-7 is produced by afferent lymphatic vessels and supports lymphatic drainage",2013,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/122/13/2271.short","https://scholar.google.com/scholar?cites=14061169150362685852&as_sdt=800005&sciodt=0,15&hl=en",35,"2019-06-10","","","","",,,,,39,6.50,8,5,6
21,"L Chen, B Hann, L Wu","Experimental models to study lymphatic and blood vascular metastasis",2011,"Journal of surgical oncology","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jso.21794","https://scholar.google.com/scholar?cites=4135667378690506803&as_sdt=800005&sciodt=0,15&hl=en",36,"2019-06-10","","","","",,,,,21,2.63,7,3,8
16,"TK Shih, LC Lu, RC Chang","An automatic image inpaint tool",2003,"Proceedings of the eleventh ACM …","dl.acm.org","https://dl.acm.org/citation.cfm?id=957035","https://scholar.google.com/scholar?cites=3914908514145609838&as_sdt=800005&sciodt=0,15&hl=en",37,"2019-06-10","CITATION","","","",,,,,16,1.00,5,3,16
91,"J Aoto, P Ting, B Maghsoodi, N Xu…","Postsynaptic ephrinB3 promotes shaft glutamatergic synapse formation",2007,"Journal of …","Soc Neuroscience","http://www.jneurosci.org/content/27/28/7508.short","https://scholar.google.com/scholar?cites=11528130165226576201&as_sdt=800005&sciodt=0,15&hl=en",38,"2019-06-10","","","","",,,,,91,7.58,18,5,12
8,"GJ Kang, T Ecoiffier, T Truong, D Yuen, G Li, N Lee…","Intravital imaging reveals dynamics of lymphangiogenesis and valvulogenesis",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep19459","https://scholar.google.com/scholar?cites=949332315759934465&as_sdt=800005&sciodt=0,15&hl=en",39,"2019-06-10","HTML","","","",,,,,8,2.67,1,7,3
3,"L Zhang, G Li, M Shi, HH Liu, S Ge…","Establishment and Characterization of an Acute Model of Ocular Hypertension by Laser-Induced Occlusion of Episcleral Veins",2017,"… & visual science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2646836","https://scholar.google.com/scholar?cites=8638533169124785323&as_sdt=800005&sciodt=0,15&hl=en",40,"2019-06-10","HTML","","","",,,,,3,1.50,1,6,2
10,"H Li, C Lu, W Jun, W Yan, W Yuanzhang…","MBE HgCdTe: A challenge to the realization of third generation infrared FPAs",2006,"CHINESE JOURNAL OF …","jos.ac.cn","http://www.jos.ac.cn/article/2006/3?pageType=en","https://scholar.google.com/scholar?cites=15182107476246475111&as_sdt=800005&sciodt=0,15&hl=en",41,"2019-06-10","HTML","","","",,,,,10,0.77,2,6,13
11,"P Xu, Y Shen, L Chen, J Mao, E Chang, Y Ji","Assessment of energy-saving technologies retrofitted to existing public buildings in China",2016,"Energy Efficiency","Springer","https://link.springer.com/article/10.1007/s12053-015-9350-6","https://scholar.google.com/scholar?cites=16673617131324336693&as_sdt=800005&sciodt=0,15&hl=en",42,"2019-06-10","HTML","","","",,,,,11,3.67,2,6,3
2,"R Sessa, L Chen","Lymphangiogenesis: a new player in herpes simplex virus 1-triggered T-cell response",2017,"Immunology and cell biology","search.proquest.com","http://search.proquest.com/openview/b10f9998a269231033744af47553dd6e/1?pq-origsite=gscholar&cbl=2041954","https://scholar.google.com/scholar?cites=17142351982556951605&as_sdt=800005&sciodt=0,15&hl=en",43,"2019-06-10","","","","",,,,,2,1.00,1,2,2
2,"GJ Kang, T Truong, E Huang, V Su…","Integrin alpha 9 blockade suppresses lymphatic valve formation and promotes transplant survival",2016,"… & visual science","tvst.arvojournals.org","https://tvst.arvojournals.org/article.aspx?articleid=2579918","https://scholar.google.com/scholar?cites=7041955162563977908&as_sdt=800005&sciodt=0,15&hl=en",44,"2019-06-10","HTML","","","",,,,,2,0.67,0,5,3
6,"D Yuen, R Leu, A Sadovnikova…","Increased lymphangiogenesis and hemangiogenesis in infant cornea",2011,"Lymphatic research and …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/lrb.2011.0005","https://scholar.google.com/scholar?cites=14965177988318026905&as_sdt=800005&sciodt=0,15&hl=en",45,"2019-06-10","","","","",,,,,6,0.75,2,4,8
1,"EC Lu","Non-porous hydrogen-selective inorganic membranes for methane conversion to higher hydrocarbons",1999,"","University of California, Berkeley","","https://scholar.google.com/scholar?cites=16522369790676038020&as_sdt=800005&sciodt=0,15&hl=en",46,"2019-06-10","CITATION","","","",,,,,1,0.05,1,1,20
2,"L Chen, L Tieying, L Hongmei","1343. Online milling tool condition monitoring with a single continuous hidden Markov models approach.",2014,"Journal of Vibroengineering","search.ebscohost.com","http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=13928716&AN=97537220&h=euyAUH06PiQQ%2B0X7PI%2FrtKSNkmh7tLRNVAvOX7I1E3V5enjGRp6aTzvWyvd2nBZ2DKBe0LUE4QrTeTf%2FwcMMQQ%3D%3D&crl=c","https://scholar.google.com/scholar?cites=10592256199725459384&as_sdt=800005&sciodt=0,15&hl=en",47,"2019-06-10","","","","",,,,,2,0.40,1,3,5
20,"J Li, L Xu, X Deng, C Jiang, C Pan, L Chen, Y Han…","N-acetyl-cysteine attenuates neuropathic pain by suppressing matrix metalloproteinases",2016,"Pain","journals.lww.com","https://journals.lww.com/pain/Abstract/2016/08000/N_acetyl_cysteine_attenuates_neuropathic_pain_by.20.aspx","https://scholar.google.com/scholar?cites=8407646699063260839&as_sdt=800005&sciodt=0,15&hl=en",48,"2019-06-10","","","","",,,,,20,6.67,3,8,3
5,"L Chen","Chinese fans of Japanese and Korean pop culture: Nationalistic narratives and international fandom",2017,"","taylorfrancis.com","https://www.taylorfrancis.com/books/9781315414737","https://scholar.google.com/scholar?cites=15980638728065442655&as_sdt=800005&sciodt=0,15&hl=en",49,"2019-06-10","BOOK","","","",,,,,5,2.50,5,1,2
321,"CFR Mateus, MCY Huang, L Chen…","Broad-band mirror (1.12-1.62 μm) using a subwavelength grating",2004,"IEEE Photonics …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1308262/","https://scholar.google.com/scholar?cites=10551453663593557714&as_sdt=800005&sciodt=0,15&hl=en",50,"2019-06-10","","","","",,,,,321,21.40,80,4,15
6,"L Chen, J Ning, J Louisse, S Wesseling…","Use of physiologically based kinetic modelling-facilitated reverse dosimetry to convert in vitro cytotoxicity data to predicted in vivo liver toxicity of lasiocarpine …",2018,"Food and Chemical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S027869151830214X","https://scholar.google.com/scholar?cites=4443682377589720557&as_sdt=800005&sciodt=0,15&hl=en",51,"2019-06-10","HTML","","","",,,,,6,6.00,1,5,1
2,"L Chen, R Yan, Z Ma","TinyOS-based localization system design using accelerometer",2013,"2013 15th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6820429/","https://scholar.google.com/scholar?cites=4205362130090666875&as_sdt=800005&sciodt=0,15&hl=en",52,"2019-06-10","","","","",,,,,2,0.33,1,3,6
274,"J Aoto, CI Nam, MM Poon, P Ting, L Chen","Synaptic signaling by all-trans retinoic acid in homeostatic synaptic plasticity",2008,"Neuron","Elsevier","https://www.sciencedirect.com/science/article/pii/S0896627308007071","https://scholar.google.com/scholar?cites=5690472397875034761&as_sdt=800005&sciodt=0,15&hl=en",53,"2019-06-10","HTML","","","",,,,,274,24.91,55,5,11
2,"L Chen","Asymptotic behavior of solutions of parabolic equations of higher order",1966,"Pacific Journal of Mathematics","msp.org","https://msp.org/pjm/1966/19-3/p02.xhtml","https://scholar.google.com/scholar?cites=10043964353887144241&as_sdt=800005&sciodt=0,15&hl=en",54,"2019-06-10","","","","",,,,,2,0.04,2,1,53
1,"CC Lai, CC Chen, YC Lu, HJ Chen, BA Su…","Simultaneous three Enterobacteriaceae with different blaNDM-1-encoding plasmids in a patient transferred from mainland China to Taiwan",2018,"Infection and drug …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6290869/","https://scholar.google.com/scholar?cites=4318408854823492048&as_sdt=800005&sciodt=0,15&hl=en",55,"2019-06-10","HTML","","","",,,,,1,1.00,0,6,1
0,"T Truong, E Altiok, E Huang, T Ecoiffier…","Formation and Regulation of Lymphatic Valves during Inflammation",2013,"… & Visual Science","arvojournals.org","https://arvojournals.org/article.aspx?articleid=2146763","",56,"2019-06-10","","","","",,,,,0,0.00,0,5,6
0,"D Yuen, M Wang, E Huang, N Wu…","Conditional knockout of Wntless Suppresses Corneal Lymphangiogenesis",2014,"… & Visual Science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2268646","",57,"2019-06-10","","","","",,,,,0,0.00,0,5,5
0,"D Yuen, X Wu, T Ecoiffier, A Kwan…","Live Imaging of Lymphatic Vessels in the Cornea",2012,"… & Visual Science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2353194","",58,"2019-06-10","","","","",,,,,0,0.00,0,5,7
0,"D Yuen, A Sadovnikova, R Leu…","Increased Inflammatory Lymphangiogenesis in Baby Cornea",2011,"… Ophthalmology & Visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2362212","",59,"2019-06-10","","","","",,,,,0,0.00,0,4,8
0,"EI Altiok, S Grimaldo, D Yuen…","Role of Integrin Alpha 9 in Lymphatic Endothelial Cells",2012,"… Ophthalmology & Visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2353200","",60,"2019-06-10","","","","",,,,,0,0.00,0,4,7
0,"T Ecoiffier, A Sadovnikova, D Yuen…","Conjunctival Lymphatic Response to Corneal Inflammation",2012,"… & Visual Science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2355551","",61,"2019-06-10","","","","",,,,,0,0.00,0,4,7
0,"H Zhang, S Chen, L Chen","Corneal Lymphangiogenesis is Highly Associated with Transplant Rejection in Different Mouse Strains",2011,"Investigative Ophthalmology & …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2350973","",62,"2019-06-10","","","","",,,,,0,0.00,0,3,8
0,"TN Truong, D Yuen, L Chen","Lymphatic Valve Formation and Regression During Corneal Lymphangiogenesis",2012,"Investigative Ophthalmology & …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2353567","",63,"2019-06-10","","","","",,,,,0,0.00,0,3,7
0,"S Grimaldo, J Theis, L Chen","MicroRNA-184 Regulates Corneal Lymphangiogenesis",2011,"Investigative Ophthalmology & …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2362208","",64,"2019-06-10","","","","",,,,,0,0.00,0,3,8
0,"S Grimaldo, D Yuen, L Chen","Ang-2 mediates processes of lymphatic formation",2014,"Investigative Ophthalmology & …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2268637","",65,"2019-06-10","","","","",,,,,0,0.00,0,3,5
0,"T Ecoiffier, I Choi, Y Hong, S Lee…","9-cis Retinoic Acid Modulates Corneal Lymphangiogenesis",2011,"… Ophthalmology & Visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2362204","",66,"2019-06-10","","","","",,,,,0,0.00,0,5,8
0,"CFR Mateus, MCY Huang, L Chen…","Ultra broadband mirror using sub-wavelength grating",2004,"… on Lasers and …","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=CLEO-2004-CThAA6","",67,"2019-06-10","","","","",,,,,0,0.00,0,4,15
0,"T Ecoiffier, M Iolyeva, C Halin…","Role of IL-7 in Corneal Lymphangiogenesis",2013,"… Ophthalmology & Visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2146756","",68,"2019-06-10","","","","",,,,,0,0.00,0,4,6
0,"L Chen, D Yuen, M Bernas, M Witte…","Specific Role of Angiopoietin-2 in Corneal Lymphangiogenesis",2011,"… & Visual Science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2362201","",69,"2019-06-10","","","","",,,,,0,0.00,0,5,8
0,"L Chen, S Grimaldo, T Ecoiffier…","MicroRNA-184 Regulates Corneal Lymphangiogenesis",2013,"… Ophthalmology & Visual …","arvojournals.org","http://arvojournals.org/article.aspx?articleid=2146764","",70,"2019-06-10","","","","",,,,,0,0.00,0,4,6
0,"D Yuen, G Li, L Chen","Novel Characterization of MHC-Class II Positive Cells in Embryonic Cornea during Spontaneous Lymphatic Events",2013,"Investigative Ophthalmology & Visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2146766","",71,"2019-06-10","","","","",,,,,0,0.00,0,3,6
0,"GJ Kang, T Ecoiffier, YK Hong…","Live Imaging of Lymphatic Valve Formation after Corneal Transplantation",2013,"… Ophthalmology & Visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2146765","",72,"2019-06-10","","","","",,,,,0,0.00,0,4,6
0,"HH Liu, L Zhang, L Chen…","Comparison of Laser-and Circumlimbal Suture-Induced Ocular Hypertension in Albino CD-1 Mice",2017,"Investigative …","The Association for Research in …","","",73,"2019-06-10","CITATION","","","",,,,,0,0.00,0,4,2
0,"L Chen, D Finke, C Halin, G Bouchaud, C Krieg…","Interleukin-7 is produced by afferent lymphatic vessels and supports",,"researchgate.net","","https://www.researchgate.net/profile/Laura_Santambrogio/publication/256072050_Interleukin-7_is_produced_by_afferent_lymphatic_vessels_and_supports_lymphatic_drainage/links/0deec526fbf796b212000000/Interleukin-7-is-produced-by-afferent-lymphatic-vessels-and-supports-lymphatic-drainage.pdf","",74,"2019-06-10","PDF","","","",,,,,0,0.00,0,6,
0,"P Diehr, L Chen, DL Patrick, Z Feng, Y Yasui","Reliability, Effect Size, and Responsiveness and Intraclass Correlation of Health Status Measures Used in Randomized and Cluster-Randomized Trials",2006,"","biostats.bepress.com","http://biostats.bepress.com/cgi/viewcontent.cgi?article=1118&context=uwbiostat","",75,"2019-06-10","","","","",,,,,0,0.00,0,5,13
0,"R Hu, S Wang, K Aunan, M Zhao, L Chen, Z Liu…","Personal exposure to PM2.5 in Chinese rural households in the Yangtze River Delta",2019,"Indoor …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/ina.12537","",76,"2019-06-10","","","","",,,,,0,0.00,0,7,1
0,"C Mu, M Shi, P Liu, L Chen, G Marriott","Daylight-Mediated, Passive, and Sustained Release of the Glaucoma Drug Timolol from a Contact Lens",2018,"ACS central science","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acscentsci.8b00641","",77,"2019-06-10","","","","",,,,,0,0.00,0,5,1
