Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
156,"SE Howden, A Gore, Z Li, HL Fung…","Genetic correction and analysis of induced pluripotent stem cells from a patient with gyrate atrophy",2011,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/108/16/6537.short","https://scholar.google.com/scholar?cites=10730037340335547510&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-10","","","","",,,,,156,19.50,31,5,8
119,"DT Vereide, E Seto, YF Chiu, M Hayes, T Tagawa…","Epstein–Barr virus maintains lymphomas via its miRNAs",2014,"Oncogene","nature.com","https://www.nature.com/articles/onc201371","https://scholar.google.com/scholar?cites=6712430738225149261&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-10","","","","",,,,,119,23.80,20,6,5
89,"LF Chu, N Leng, J Zhang, Z Hou…","Single-cell RNA-seq reveals novel regulators of human embryonic stem cell differentiation to definitive endoderm",2016,"Genome …","genomebiology.biomedcentral.com","https://genomebiology.biomedcentral.com/articles/10.1186/s13059-016-1033-x","https://scholar.google.com/scholar?cites=10107245995941169612&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-10","HTML","","","",,,,,89,29.67,18,5,3
71,"LR Dresang, DT Vereide, B Sugden","Identifying sites bound by Epstein-Barr virus nuclear antigen 1 (EBNA1) in the human genome: defining a position-weighted matrix to predict sites bound by EBNA1 in …",2009,"Journal of virology","Am Soc Microbiol","https://jvi.asm.org/content/83/7/2930.short","https://scholar.google.com/scholar?cites=13839549708056482055&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-10","","","","",,,,,71,7.10,24,3,10
68,"DT Vereide, B Sugden","Lymphomas differ in their dependence on Epstein-Barr virus",2011,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/117/6/1977.short","https://scholar.google.com/scholar?cites=2071508872821345759&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-10","","","","",,,,,68,8.50,34,2,8
51,"BE McIntosh, ME Brown, BM Duffin, JP Maufort…","Nonirradiated NOD, B6. SCID Il2rγ−/− KitW41/W41 (NBSGW) mice support multilineage engraftment of human hematopoietic cells",2015,"Stem cell reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213671114003828","https://scholar.google.com/scholar?cites=4573857341080864855&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-10","HTML","","","",,,,,51,12.75,10,5,4
33,"D Vereide, B Sugden","Proof for EBV's sustaining role in Burkitt's lymphomas",2009,"Seminars in cancer biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S1044579X09000716","https://scholar.google.com/scholar?cites=4701118287253883758&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-10","HTML","","","",,,,,33,3.30,17,2,10
20,"D Vereide, B Sugden","Insights into the evolution of lymphomas induced by Epstein–Barr virus",2010,"Advances in cancer research","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780123808882000017","https://scholar.google.com/scholar?cites=10889961850494910883&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-10","HTML","","","",,,,,20,2.22,10,2,9
18,"DT Vereide, V Vickerman, SA Swanson, LF Chu…","An expandable, inducible hemangioblast state regulated by fibroblast growth factor",2014,"Stem cell reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213671114003257","https://scholar.google.com/scholar?cites=11254574909613141727&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-10","HTML","","","",,,,,18,3.60,4,5,5
4,"D Vereide, M Wilby","Modular railing, fence, gate, and security bars",2005,"US Patent App. 10/829,214","Google Patents","https://patents.google.com/patent/US20050236611A1/en","https://scholar.google.com/scholar?cites=8991581047426102360&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-10","","","","",,,,,4,0.29,2,2,14
