Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
238,"JJ Khatri, C Johnson, R Magid, SM Lessner…","Vascular oxidant stress enhances progression and angiogenesis of experimental atheroma",2004,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.cir.0000109698.70638.2b","https://scholar.google.com/scholar?cites=14102633190877376597&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","","","","",,,,,238,15.87,48,5,15
228,"C Johnson, HJ Sung, SM Lessner, ME Fini…","Matrix metalloproteinase-9 is required for adequate angiogenic revascularization of ischemic tissues: potential role in capillary branching",2004,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.RES.0000111527.42357.62","https://scholar.google.com/scholar?cites=6901821491473932867&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","","","","",,,,,228,15.20,46,5,15
173,"S Itoh, HW Kim, O Nakagawa, K Ozumi…","Novel role of antioxidant-1 (Atox1) as a copper-dependent transcription factor involved in cell proliferation",2008,"Journal of Biological …","ASBMB","http://www.jbc.org/content/283/14/9157.short","https://scholar.google.com/scholar?cites=11023275553713374632&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","","","","",,,,,173,15.73,35,5,11
171,"SM Lessner, HL Prado, EK Waller, ZS Galis","Atherosclerotic lesions grow through recruitment and proliferation of circulating monocytes in a murine model",2002,"The American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002944010611637","https://scholar.google.com/scholar?cites=7335454762370747378&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","HTML","","","",,,,,171,10.06,43,4,17
123,"SH Kim, SM Lessner, Y Sakurai, ZS Galis","Cyclophilin A as a novel biphasic mediator of endothelial activation and dysfunction",2004,"The American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002944010637157","https://scholar.google.com/scholar?cites=2185021743612259817&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","HTML","","","",,,,,123,8.20,31,4,15
64,"SM Lessner, DE Martinson, ZS Galis","Compensatory vascular remodeling during atherosclerotic lesion growth depends on matrix metalloproteinase-9 activity",2004,"… , thrombosis, and vascular …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.ATV.0000141840.27300.fd","https://scholar.google.com/scholar?cites=12234066524354859835&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","","","","",,,,,64,4.27,21,3,15
39,"HJ Sung, CE Johnson, SM Lessner, R Magid…","Matrix metalloproteinase 9 facilitates collagen remodeling and angiogenesis for vascular constructs",2005,"Tissue …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/ten.2005.11.267","https://scholar.google.com/scholar?cites=6500261510488552148&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","","","","",,,,,39,2.79,8,5,14
32,"X Ke, MA Sutton, SM Lessner…","Robust stereo vision and calibration methodology for accurate three-dimensional digital image correlation measurements on submerged objects",2008,"The Journal of Strain …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1243/03093247JSA425","https://scholar.google.com/scholar?cites=11250892830649442778&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","","","","",,,,,32,2.91,8,4,11
29,"SM Lessner, ZS Galis","Matrix metalloproteinases and vascular endothelium-mononuclear cell close encounters",2004,"Trends in cardiovascular medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S1050173804000027","https://scholar.google.com/scholar?cites=18268221555810624294&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","HTML","","","",,,,,29,1.93,15,2,15
28,"Y Wang, J Ning, JA Johnson, MA Sutton…","Development of a quantitative mechanical test of atherosclerotic plaque stability",2011,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0021929011004763","https://scholar.google.com/scholar?cites=12201704341189927128&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","HTML","","","",,,,,28,3.50,6,5,8
27,"J Ning, S Xu, Y Wang…","Deformation measurements and material property estimation of mouse carotid artery using a microstructure-based constitutive model",2010,"Journal of …","… .asmedigitalcollection.asme.org","http://medicaldevices.asmedigitalcollection.asme.org/article.aspx?articleid=1427782","https://scholar.google.com/scholar?cites=708758600247094984&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-24","","","","",,,,,27,3.00,7,4,9
25,"J Ning, VG Braxton, Y Wang, MA Sutton…","Speckle patterning of soft tissues for strain field measurement using digital image correlation: preliminary quality assessment of patterns",2011,"Microscopy and …","cambridge.org","https://www.cambridge.org/core/journals/microscopy-and-microanalysis/article/speckle-patterning-of-soft-tissues-for-strain-field-measurement-using-digital-image-correlation-preliminary-quality-assessment-of-patterns/B4F00423E1390EB9AA127C4250B60254","https://scholar.google.com/scholar?cites=18319484369400532697&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-24","","","","",,,,,25,3.13,5,5,8
