Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
104,"LQ Chen, PP Hu, L Zhang, SZ Huang, LF Luo…","Toxicity of graphene oxide and multi-walled carbon nanotubes against human cells and zebrafish",2012,"Science China …","Springer","https://link.springer.com/article/10.1007/s11426-012-4620-z","https://scholar.google.com/scholar?cites=6338374148461144804&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","","","","",,,,,104,14.86,17,6,7
38,"T Zhao, N Szabó, J Ma, L Luo, X Zhou…","Genetic mapping of Foxb1‐cell lineage shows migration from caudal diencephalon to telencephalon and lateral hypothalamus",2008,"European Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1460-9568.2008.06503.x","https://scholar.google.com/scholar?cites=11112857177051619687&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","","","","",,,,,38,3.45,6,6,11
3,"Y Zhang, R Yang, J Huang, Q Liang, Y Guo…","Michael addition of dehydroalanine‐containing MAPK peptides to catalytic lysine inhibits the activity of phosphothreonine lyase",2015,"FEBS …","Wiley Online Library","https://febs.onlinelibrary.wiley.com/doi/abs/10.1016/j.febslet.2015.10.025","https://scholar.google.com/scholar?cites=13911896296043082244&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","","","","",,,,,3,0.75,1,6,4
5,"S Huang, W Xu, B Su, L Luo","Distinct mechanisms determine organ left‐right asymmetry patterning in an uncoupled way",2014,"BioEssays","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/bies.201300128","https://scholar.google.com/scholar?cites=13888766431207331760&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","","","","",,,,,5,1.00,1,4,5
4,"X Tang, G Tang, H Wang, L Luo, D Yang","A convenient and highly efficient synthesis of one kind of peptide nucleic acid monomer",2012,"Bulletin of the Chemical Society …","ajol.info","https://www.ajol.info/index.php/bcse/article/view/80281","https://scholar.google.com/scholar?cites=14609864693758170476&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","","","","",,,,,4,0.57,1,5,7
3,"J Chen, J He, L Li, D Yang, L Luo","Cyp2aa9 regulates haematopoietic stem cell development in zebrafish",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep26608","https://scholar.google.com/scholar?cites=7622400917472360129&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","HTML","","","",,,,,3,1.00,1,5,3
12,"GX Tang, JF Yan, L Fan, J Xu, XL Song, L Jiang…","Synthesis of novel β-amino ketones containing a p-aminobenzoic acid moiety and evaluation of their antidiabetic activities",2013,"Science China …","Springer","https://link.springer.com/article/10.1007/s11426-012-4816-2","https://scholar.google.com/scholar?cites=18223496444453105824&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","","","","",,,,,12,2.00,2,7,6
2,"X Yi, J Yu, C Ma, G Dong, W Shi, H Li, L Li, L Luo…","The effector of Hippo signaling, Taz, is required for formation of the micropyle and fertilization in zebrafish",2019,"PLoS …","journals.plos.org","https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1007408&rev=2","https://scholar.google.com/scholar?cites=6678748748908691256&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","HTML","","","",,,,,2,2.00,0,9,1
2,"X Yi, J Yu, C Ma, L Li, L Luo, H Li, H Ruan…","Yap1/Taz are essential for the liver development in zebrafish",2018,"… and biophysical research …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006291X18312877","https://scholar.google.com/scholar?cites=9020838805652089458&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","HTML","","","",,,,,2,2.00,0,8,1
1,"C Gao, W Huang, Y Gao, LJ Lo, L Luo, H Huang…","Zebrafish hhex null mutant develops an intrahepatic intestinal tube due to de-repression of cdx1b and pdx1",2018,"BioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/343517v1.abstract","https://scholar.google.com/scholar?cites=4636622750647694176&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","","","","",,,,,1,1.00,0,7,1
