Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
240,"WL Murphy, CA Simmons, D Kaigler, DJ Mooney","Bone Regeneration via a Mineral Substrate and Induced Angiogenesis",2004,"Journal of dental research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4709706845780789638",11,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:d1gkVwhDpl0C",83,3,204,210,240,16.00,60,4,15
208,"JH Chen, CA Simmons","Cell–matrix interactions in the pathobiology of calcific aortic valve disease: critical roles for matricellular, matricrine, and matrix mechanics cues",2011,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6288010411249881945",12,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:R3hNpaxXUhUC",108,12,1510,1524,208,26.00,104,2,8
199,"YC Huang, C Simmons, D Kaigler, KG Rice, DJ Mooney","Bone regeneration in a rat cranial defect with delivery of PEI-condensed plasmid DNA encoding for bone morphogenetic protein-4 (BMP-4)",2005,"Gene therapy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12813740788551665554",13,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:UeHWp8X0CEIC",12,5,418,418,199,14.21,40,5,14
196,"EWK Young, CA Simmons","Macro-and microscale fluid flow systems for endothelial cell biology",2010,"Lab on a Chip","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6378690009946081887",14,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:LkGwnXOMwfcC",10,2,143,160,196,21.78,98,2,9
184,"JH Chen, CYY Yip, ED Sone, CA Simmons","Identification and characterization of aortic valve mesenchymal progenitor cells with robust osteogenic calcification potential",2009,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12862181000437947044",15,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:ufrVoPGSRksC",174,3,1109,1119,184,18.40,46,4,10
183,"N Thavandiran, N Dubois, A Mikryukov, S Massé, B Beca, CA Simmons, ...","Design and formulation of functional pluripotent stem cell-derived cardiac microtissues",2013,"Proceedings of the National Academy of Sciences 110 (49), E4698-","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13009380209711530448",16,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:V3AGJWp-ZtQC",,,4707,,183,30.50,26,7,6
169,"CA Simmons, N Valiquette, RM Pilliar","Osseointegration of sintered porous‐surfaced and plasma spray–coated implants: An animal model study of early postimplantation healing response and mechanical stability",1999,"Journal of biomedical materials research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=314455066683071990",17,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:qjMakFHDy7sC",47,2,127,138,169,8.45,56,3,20
162,"JA Hipp, A Jansujwicz, CA Simmons, BD Snyder","Trabecular bone morphology from micro‐magnetic resonance imaging",1996,"Journal of Bone and Mineral Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15896897531337488679",18,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:9yKSN-GCB0IC",11,2,286,292,162,7.04,41,4,23
161,"JT Butcher, CA Simmons, JN Warnock","Mechanobiology of the aortic heart valve",2008,"Journal of Heart Valve Disease","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6380785705415319002",19,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:W7OEmFMy1HYC",17,1,62,62,161,14.64,54,3,11
155,"JH Chen, WLK Chen, KL Sider, CYY Yip, CA Simmons","β-catenin mediates mechanically regulated, transforming growth factor-β1–induced myofibroblast differentiation of aortic valve interstitial cells",2011,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2379500211710965115",20,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:L8Ckcad2t8MC",31,3,590,597,155,19.38,31,5,8
147,"EWK Young, AR Wheeler, CA Simmons","Matrix-dependent adhesion of vascular and valvular endothelial cells in microfluidic channels",2007,"Lab on a Chip","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9366834418382351353",21,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:YsMSGLbcyi4C",7,12,1759,1766,147,12.25,49,3,12
137,"LK Fiddes, N Raz, S Srigunapalan, E Tumarkan, CA Simmons, ...","A circular cross-section PDMS microfluidics system for replication of cardiovascular flow conditions",2010,"Biomaterials","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=578569751177405573",22,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:ULOm3_A8WrAC",31,13,3459,3464,137,15.22,23,6,9
127,"C Moraes, JH Chen, Y Sun, CA Simmons","Microfabricated arrays for high-throughput screening of cellular response to cyclic substrate deformation",2010,"Lab on a Chip","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17160711272671758623",23,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:Se3iqnhoufwC",10,2,227,234,127,14.11,32,4,9
104,"W Li, EWK Young, M Seo, Z Nie, P Garstecki, CA Simmons, E Kumacheva","Simultaneous generation of droplets with different dimensions in parallel integrated microfluidic droplet generators",2008,"Soft matter","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18029993444040143227",24,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:roLk4NBRz8UC",4,2,258,262,104,9.45,15,7,11
104,"WL Murphy, S Hsiong, TP Richardson, CA Simmons, DJ Mooney","Effects of a bone-like mineral film on phenotype of adult human mesenchymal stem cells in vitro",2005,"Biomaterials","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17566607384649992102",25,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:zYLM7Y9cAGgC",26,3,303,310,104,7.43,21,5,14
103,"M Pho, W Lee, DR Watt, C Laschinger, CA Simmons, CA McCulloch","Cofilin is a marker of myofibroblast differentiation in cells from porcine aortic cardiac valves",2008,"American Journal of Physiology-Heart and Circulatory Physiology 294 (4 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2743165999271767329",26,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:_FxGoFyzp5QC",,,,,103,9.36,17,6,11
95,"A Eilaghi, JG Flanagan, I Tertinegg, CA Simmons, GW Brodland, ...","Biaxial mechanical testing of human sclera",2010,"Journal of biomechanics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14200573781914009224",27,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:hC7cP41nSMkC",43,9,1696,1701,95,10.56,16,6,9
95,"CA Simmons, JA Hipp","Method‐based differences in the automated analysis of the three‐dimensional morphology of trabecular bone",1997,"Journal of Bone and Mineral Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4305428953443562000",28,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:IjCSPb-OGe4C",12,6,942,947,95,4.32,48,2,22
94,"L MacQueen, Y Sun, CA Simmons","Mesenchymal stem cell mechanobiology and emerging experimental platforms",2013,"Journal of the Royal Society Interface","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8441916129920655530",29,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:tOudhMTPpwUC",10,84,20130179,20130179,94,15.67,31,3,6
90,"C Moraes, GH Wang, Y Sun, CA Simmons","A microfabricated platform for high-throughput unconfined compression of micropatterned biomaterial arrays",2010,"Biomaterials","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18398295666230486009",30,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:kNdYIx-mwKoC",31,3,577,584,90,10.00,23,4,9
88,"EWK Young, MWL Watson, S Srigunapalan, AR Wheeler, CA Simmons","Technique for real-time measurements of endothelial permeability in a microfluidic membrane chip using laser-induced fluorescence detection",2010,"Analytical chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15123655298874387955",31,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:4DMP91E08xMC",82,3,808,816,88,9.78,18,5,9
87,"S Srigunapalan, IA Eydelnant, CA Simmons, AR Wheeler","A digital microfluidic platform for primary cell culture and analysis",2012,"Lab on a Chip","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9868125484587157793",32,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:pyW8ca7W8N0C",12,2,369,375,87,12.43,22,4,7
86,"MB Chen, S Srigunapalan, AR Wheeler, CA Simmons","A 3D microfluidic platform incorporating methacrylated gelatin hydrogels to study physiological cardiovascular cell–cell interactions",2013,"Lab on a Chip","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=650332296670997269",33,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:K3LRdlH-MEoC",13,13,2591,2598,86,14.33,22,4,6
85,"CA Simmons, SA Meguid, RM Pilliar","Differences in osseointegration rate due to implant surface geometry can be explained by local tissue strains",2001,"Journal of Orthopaedic Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13211865808141838466",34,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:eQOLeE2rZwMC",19,2,187,194,85,4.72,28,3,18
81,"H Liu, J Wen, Y Xiao, J Liu, S Hopyan, M Radisic, CA Simmons, Y Sun","In situ mechanical characterization of the cell nucleus by atomic force microscopy",2014,"ACS nano","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16091297936169256763",35,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:_B80troHkn4C",8,4,3821,3828,81,16.20,10,8,5
81,"ST Gould, S Srigunapalan, CA Simmons, KS Anseth","Hemodynamic and cellular response feedback in calcific aortic valve disease",2013,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4618976506660000675",36,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:VOx2b1Wkg3QC",113,2,186,197,81,13.50,20,4,6
79,"CYY Yip, CA Simmons","The aortic valve microenvironment and its role in calcific aortic valve disease",2011,"Cardiovascular Pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2025584448741849138",37,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:mVmsd5A6BfQC",20,3,177,182,79,9.88,40,2,8
68,"R Zhao, KL Sider, CA Simmons","Measurement of layer-specific mechanical properties in multilayered biomaterials by micropipette aspiration",2011,"Acta biomaterialia","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1928295081395216054",38,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:aqlVkmm33-oC",7,3,1220,1227,68,8.50,23,3,8
67,"Y Xiao, B Zhang, H Liu, JW Miklas, M Gagliardi, A Pahnke, N Thavandiran, ...","Microfabricated perfusable cardiac biowire: a platform that mimics native cardiac bundle",2014,"Lab on a Chip","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12750442147922392704",39,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:1qzjygNMrQYC",14,5,869,882,67,13.40,8,8,5
67,"WLK Chen, M Likhitpanichkul, A Ho, CA Simmons","Integration of statistical modeling and high-content microscopy to systematically investigate cell–substrate interactions",2010,"Biomaterials","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16031509511188879652",40,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:KlAtU1dfN6UC",31,9,2489,2497,67,7.44,17,4,9
63,"Z Lu, C Moraes, G Ye, CA Simmons, Y Sun","Single cell deposition and patterning with a robotic system",2010,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3760846186410848075",41,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:ZeXyd9-uunAC",5,10,13542,,63,7.00,13,5,9
62,"S Srigunapalan, C Lam, AR Wheeler, CA Simmons","A microfluidic membrane device to mimic critical components of the vascular microenvironment",2011,"Biomicrofluidics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7655378143648358243",42,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:mB3voiENLucC",5,1,13409,13409,62,7.75,16,4,8
61,"K Lau, H Tao, H Liu, J Wen, K Sturgeon, N Sorfazlian, S Lazic, ...","Anisotropic stress orients remodelling of mammalian limb bud ectoderm",2015,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2814112648645011776",43,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:JQOojiI6XY0C",17,5,569,569,61,15.25,8,8,4
61,"CA Simmons, SA Meguid, RM Pilliar","Mechanical regulation of localized and appositional bone formation around bone‐interfacing implants",2001,"Journal of Biomedical Materials Research: An Official Journal of The Society …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7247728671264831350",44,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:WF5omc3nYNoC",,,,,61,3.39,20,3,18
60,"WY Cheung, C Liu, RML Tonelli‐Zasarsky, CA Simmons, L You","Osteocyte apoptosis is mechanically regulated and induces angiogenesis in vitro",2011,"Journal of Orthopaedic Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11040561588677849011",45,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:j3f4tGmQtD8C",29,4,523,530,60,7.50,12,5,8
60,"C Moraes, Y Sun, CA Simmons","Solving the shrinkage-induced PDMS alignment registration issue in multilayer soft lithography",2009,"Journal of micromechanics and microengineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15984873009752816710",46,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:MXK_kJrjxJIC",19,6,65015,65015,60,6.00,20,3,10
58,"A Kheradvar, EM Groves, LP Dasi, SH Alavi, R Tranquillo, ...","Emerging trends in heart valve engineering: part I. Solutions for future",2015,"Annals of biomedical engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13041730543159691682",47,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:N5tVd3kTz84C",43,4,833,843,58,14.50,10,6,4
58,"A Yuen, C Laschinger, I Talior, W Lee, M Chan, J Birek, EWK Young, ...","Methylglyoxal-modified collagen promotes myofibroblast differentiation",2010,"Matrix Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2305002781595705503",48,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:BqipwSGYUEgC",29,6,537,548,58,6.44,7,8,9
56,"A Eilaghi, JG Flanagan, CA Simmons, CR Ethier","Effects of scleral stiffness properties on optic nerve head biomechanics",2010,"Annals of biomedical engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17097602841565262440",49,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:TQgYirikUcIC",38,4,1586,1592,56,6.22,14,4,9
54,"KL Sider, MC Blaser, CA Simmons","Animal models of calcific aortic valve disease",2011,"International journal of inflammation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9765662474373211084",50,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:70eg2SAEIzsC",2011,,,,54,6.75,18,3,8
54,"PF Davies, AG Passerini, CA Simmons","Aortic valve: turning over a new leaf (let) in endothelial phenotypic heterogeneity",2004,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8766811385052129262,8067020496799940318",51,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:UebtZRa9Y70C",24,8,1331,1333,54,3.60,18,3,15
53,"WY Cheung, CA Simmons, L You","Osteocyte apoptosis regulates osteoclast precursor adhesion via osteocytic IL-6 secretion and endothelial ICAM-1 expression",2012,"Bone","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8042037280815065375",52,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:cFHS6HbyZ2cC",50,1,104,110,53,7.57,18,3,7
52,"R Zhao, K Wyss, CA Simmons","Comparison of analytical and inverse finite element approaches to estimate cell viscoelastic properties by micropipette aspiration",2009,"Journal of Biomechanics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15226982937802331449",53,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:Wp0gIr-vW9MC",42,16,2768,2773,52,5.20,17,3,10
52,"PJ Brooks, D Nilforoushan, MF Manolson, CA Simmons, SG Gong","Molecular markers of early orthodontic tooth movement",2009,"The Angle orthodontist","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11279228004174668764",54,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:qUcmZB5y_30C",79,6,1108,1113,52,5.20,10,5,10
50,"K Wyss, CYY Yip, Z Mirzaei, X Jin, JH Chen, CA Simmons","The elastic properties of valve interstitial cells undergoing pathological differentiation",2012,"Journal of biomechanics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9861398289800326394",55,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:EUQCXRtRnyEC",45,5,882,887,50,7.14,8,6,7
49,"C Moraes, Y Sun, CA Simmons","(Micro) managing the mechanical microenvironment",2011,"Integrative Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9864919954236742742",56,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N7UKQNAAAAAJ&pagesize=100&citation_for_view=N7UKQNAAAAAJ:2P1L_qKh6hAC",3,10,959,971,49,6.13,16,3,8
