Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
257,"T Moore-Morris, N Guimarães-Camboa, ...","Resident fibroblast lineages mediate pressure overload–induced cardiac fibrosis",2014,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/74783","https://scholar.google.com/scholar?cites=15449787099382384444&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-06","HTML","","","",,,,,257,51.40,86,3,5
101,"C Guo, Y Sun, B Zhou, RM Adam, XK Li, ...","A Tbx1-Six1/Eya1-Fgf8 genetic pathway controls mammalian cardiovascular and craniofacial morphogenesis",2011,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/44630","https://scholar.google.com/scholar?cites=5167921886486026800&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-06","HTML","","","",,,,,101,12.63,17,6,8
63,"B Zhou, Q Ma, SW Kong, Y Hu, ...","Fog2 is critical for cardiac function and maintenance of coronary vasculature in the adult mouse heart",2009,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/38723","https://scholar.google.com/scholar?cites=4295108050904394574&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-06","HTML","","","",,,,,63,6.30,13,5,10
50,"Y Wang, B Wu, AA Chamberlain, W Lui, P Koirala, ...","Endocardial to myocardial notch-wnt-bmp axis regulates early heart valve development",2013,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0060244","https://scholar.google.com/scholar?cites=11031537993217692108&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-06","HTML","","","",,,,,50,8.33,8,6,6
89,"HY Guo, CG Huang, Z Xu, B Zhou","On Beltrami model of de Sitter spacetime",2004,"Modern Physics Letters A","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0217732304014033","https://scholar.google.com/scholar?cites=17022015960671910622&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-06","","","","",,,,,89,5.93,22,4,15
102,"J Zhang, B Zhou, CF Zheng, ZY Zhang","A bipartite mechanism for ERK2 recognition by its cognate regulators and substrates",2003,"Journal of Biological Chemistry","ASBMB","http://www.jbc.org/content/278/32/29901.short","https://scholar.google.com/scholar?cites=4210231842129750786&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-06","","","","",,,,,102,6.38,26,4,16
37,"D MacGrogan, G D'Amato, S Travisano, ...","Sequential ligand-dependent notch signaling activation regulates valve primordium formation and morphogenesis",2016,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.115.308077","https://scholar.google.com/scholar?cites=7839096035403113279&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-06","","","","",,,,,37,12.33,9,4,3
52,"DV Fyodorov, BR Zhou, AI Skoultchi, ...","Emerging roles of linker histones in regulating chromatin structure and function",2018,"Nature Reviews Molecular …","nature.com","https://www.nature.com/nrm/journal/v19/n3/abs/nrm.2017.94.html","https://scholar.google.com/scholar?cites=1907721770040186581&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-06","","","","",,,,,52,52.00,13,4,1
97,"HY Guo, CG Huang, Z Xu, B Zhou","On special relativity with cosmological constant",2004,"Physics Letters A","Elsevier","https://www.sciencedirect.com/science/article/pii/S0375960104011752","https://scholar.google.com/scholar?cites=11781655283441158532&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-06","HTML","","","",,,,,97,6.47,24,4,15
45,"Y Chi, B Zhou, WQ Wang, SK Chung, YU Kwon, ...","Comparative mechanistic and substrate specificity study of inositol polyphosphate 5-phosphatase Schizosaccharomyces pombe Synaptojanin and SHIP2",2004,"Journal of Biological …","ASBMB","http://www.jbc.org/content/279/43/44987.short","https://scholar.google.com/scholar?cites=11336604330420033186&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-06","","","","",,,,,45,3.00,8,6,15
101,"B Wu, Y Wang, W Lui, M Langworthy, ...","Nfatc1 coordinates valve endocardial cell lineage development required for heart valve formation",2011,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.111.245035","https://scholar.google.com/scholar?cites=16437394525978676622&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-06","","","","",,,,,101,12.63,20,5,8
30,"HY Guo, HT Wu, B Zhou","The principle of relativity and the special relativity triple",2009,"Physics Letters B","Elsevier","https://www.sciencedirect.com/science/article/pii/S0370269308013944","https://scholar.google.com/scholar?cites=5234873636150238544&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-06","HTML","","","",,,,,30,3.00,10,3,10
15,"DC Sung, CJ Bowen, KA Vaidya, J Zhou, ...","Cadherin-11 overexpression induces extracellular matrix remodeling and calcification in mature aortic valves",2016,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.116.307812","https://scholar.google.com/scholar?cites=6341164053991011613&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-06","","","","",,,,,15,5.00,3,5,3
19,"HY Guo, B Zhou, Y Tian, Z Xu","Triality of conformal extensions of three kinds of special relativity",2007,"Physical Review D","APS","https://journals.aps.org/prd/abstract/10.1103/PhysRevD.75.026006","https://scholar.google.com/scholar?cites=2091066025122088474&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-06","","","","",,,,,19,1.58,5,4,12
25,"Z Huang, B Zhou, ZY Zhang","Molecular determinants of substrate recognition in hematopoietic protein-tyrosine phosphatase",2004,"Journal of Biological Chemistry","ASBMB","http://www.jbc.org/content/279/50/52150.short","https://scholar.google.com/scholar?cites=3880100334280360291&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-06","","","","",,,,,25,1.67,8,3,15
29,"HY Guo, CG Huang, Y Tian, Z Xu, B Zhou","Snyder's quantized space-time and de Sitter special relativity",2007,"Frontiers of Physics in China","Springer","https://link.springer.com/article/10.1007/s11467-007-0045-0","https://scholar.google.com/scholar?cites=13553087330689305393&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-06","","","","",,,,,29,2.42,6,5,12
14,"D Zhang, B Wu, P Wang, Y Wang, P Lu, ...","Non-CpG methylation by DNMT3B facilitates REST binding and gene silencing in developing mouse hearts",2016,"Nucleic acids …","academic.oup.com","https://academic.oup.com/nar/article-abstract/45/6/3102/2670558","https://scholar.google.com/scholar?cites=8775815838731077791&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-06","","","","",,,,,14,4.67,2,6,3
37,"B Zhou, X Zhu","𝐾-stability on toric manifolds",2008,"Proceedings of the American Mathematical Society","ams.org","https://www.ams.org/proc/2008-136-09/S0002-9939-08-09485-9/","https://scholar.google.com/scholar?cites=956345305254364666&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-06","","","","",,,,,37,3.36,19,2,11
11,"Y Lin, N Williams, D Wang, W Coetzee, ...","Applying high-resolution variant classification to cardiac arrhythmogenic gene testing in a demographically diverse cohort of sudden unexplained deaths",2017,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCGENETICS.117.001839","https://scholar.google.com/scholar?cites=17657894859492917647&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-06-06","","","","",,,,,11,5.50,2,5,2
12,"Z Zhang, B Zhou","Accelerated coronary angiogenesis by vegfr1-knockout endocardial cells",2013,"PLoS One","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0070570","https://scholar.google.com/scholar?cites=14927247143138103675&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-06-06","HTML","","","",,,,,12,2.00,6,2,6
23,"B Wu, B Zhou, Y Wang, HL Cheng, CT Hang, WT Pu, ...","Inducible cardiomyocyte‐specific gene disruption directed by the rat Tnnt2 promoter in the mouse",2010,"genesis","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dvg.20573","https://scholar.google.com/scholar?cites=17152622934212930660&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-06-06","","","","",,,,,23,2.56,3,7,9
10,"CJ Boogerd, I Aneas, N Sakabe, ...","Probing chromatin landscape reveals roles of endocardial TBX20 in septation",2017,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/85350","https://scholar.google.com/scholar?cites=4651492790659065792&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-06-06","HTML","","","",,,,,10,5.00,3,4,2
193,"C Wang, H Lu, Z Wang, P Xiu, B Zhou, G Zuo, R Wan, ...","Stable liquid water droplet on a water monolayer formed at room temperature on ionic model substrates",2009,"Physical review …","APS","https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.103.137801","https://scholar.google.com/scholar?cites=13573446164882848641&as_sdt=800005&sciodt=0,15&hl=en",23,"2019-06-06","","","","",,,,,193,19.30,24,8,10
68,"B Zhou, X Zhu","Relative K-stability and modified K-energy on toric manifolds",2008,"Advances in Mathematics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001870808001837","https://scholar.google.com/scholar?cites=9554083353972558199&as_sdt=800005&sciodt=0,15&hl=en",24,"2019-06-06","","","","",,,,,68,6.18,34,2,11
224,"B Zhou, ZX Wang, YU Zhao, DL Brautigan, ...","The specificity of extracellular signal-regulated kinase 2 dephosphorylation by protein phosphatases",2002,"Journal of Biological …","ASBMB","http://www.jbc.org/content/277/35/31818.short","https://scholar.google.com/scholar?cites=4889325930675203553&as_sdt=800005&sciodt=0,15&hl=en",25,"2019-06-06","","","","",,,,,224,13.18,45,5,17
65,"HY Guo, CG Huang, Y Tian, HT Wu, ...","Snyder's model—de Sitter special relativity duality and de Sitter gravity",2007,"… and Quantum Gravity","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/0264-9381/24/16/004/meta","https://scholar.google.com/scholar?cites=6138944619166840717&as_sdt=800005&sciodt=0,15&hl=en",26,"2019-06-06","","","","",,,,,65,5.42,13,5,12
30,"AA Chamberlain, M Lin, RL Lister, ...","DNA methylation is developmentally regulated for genes essential for cardiogenesis",2014,"Journal of the …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/JAHA.114.000976","https://scholar.google.com/scholar?cites=10993150362409196796&as_sdt=800005&sciodt=0,15&hl=en",27,"2019-06-06","","","","",,,,,30,6.00,8,4,5
34,"SE Racedo, DM McDonald-McGinn, JH Chung, ...","Mouse and human CRKL is dosage sensitive for cardiac outflow tract formation",2015,"The American Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S000292971500004X","https://scholar.google.com/scholar?cites=1579413054958934302&as_sdt=800005&sciodt=0,15&hl=en",28,"2019-06-06","HTML","","","",,,,,34,8.50,9,4,4
64,"B Zhou, J Zhang, S Liu, S Reddy, F Wang, ...","Mapping ERK2-MKP3 binding interfaces by hydrogen/deuterium exchange mass spectrometry",2006,"Journal of Biological …","ASBMB","http://www.jbc.org/content/281/50/38834.short","https://scholar.google.com/scholar?cites=13791020118882362646&as_sdt=800005&sciodt=0,15&hl=en",29,"2019-06-06","","","","",,,,,64,4.92,11,6,13
2,"CX Zhang, B Zhou, YH Nie, JQ Liang, J Liu","Scattering effect of atoms through a Bose-Einstein condensate in an optical Lattice with a single defect",2008,"The European Physical …","Springer","https://link.springer.com/article/10.1140/epjd/e2008-00155-6","https://scholar.google.com/scholar?cites=13223636640626932598&as_sdt=800005&sciodt=0,15&hl=en",30,"2019-06-06","","","","",,,,,2,0.18,0,5,11
49,"B Zhou, H Lin, EYB Pun","Tm3+-doped tellurite glasses for fiber amplifiers in broadband optical communication at 1.20 µm wavelength region",2010,"Optics express","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=oe-18-18-18805","https://scholar.google.com/scholar?cites=10889833139899915683&as_sdt=800005&sciodt=0,15&hl=en",31,"2019-06-06","","","","",,,,,49,5.44,16,3,9
44,"RH Hoff, L Wu, B Zhou, ZY Zhang, ...","Does positive charge at the active sites of phosphatases cause a change in mechanism? The effect of the conserved arginine on the transition state for phosphoryl …",1999,"Journal of the American …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/ja992361o","https://scholar.google.com/scholar?cites=4779731186525116069&as_sdt=800005&sciodt=0,15&hl=en",32,"2019-06-06","","","","",,,,,44,2.20,9,5,20
43,"M Xian, K Wang, X Chen, Y Hou, A McGill, ...","Inhibition of protein tyrosine phosphatases by low-molecular-weight S-nitrosothiols and S-nitrosylated human serum albumin",2000,"Biochemical and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006291X0092117X","https://scholar.google.com/scholar?cites=14517070052153613728&as_sdt=800005&sciodt=0,15&hl=en",33,"2019-06-06","","","","",,,,,43,2.26,7,6,19
46,"K Sauls, A De Vlaming, BS Harris, ...","Developmental basis for filamin-A-associated myxomatous mitral valve disease",2012,"Cardiovascular …","academic.oup.com","https://academic.oup.com/cardiovascres/article-abstract/96/1/109/541123","https://scholar.google.com/scholar?cites=3106771110960970238&as_sdt=800005&sciodt=0,15&hl=en",34,"2019-06-06","","","","",,,,,46,6.57,12,4,7
11,"HY Guo, CG Huang, Y Tian, Z Xu, B Zhou","On de Sitter invariant special relativity and cosmological constant as origin of inertia",2004,"arXiv preprint hep-th/0405137","arxiv.org","https://arxiv.org/abs/hep-th/0405137","https://scholar.google.com/scholar?cites=18313623208925157939&as_sdt=800005&sciodt=0,15&hl=en",35,"2019-06-06","","","","",,,,,11,0.73,2,5,15
36,"S Kumar, B Zhou, F Liang, H Yang, ...","Global analysis of protein tyrosine phosphatase activity with ultra-sensitive fluorescent probes",2006,"Journal of proteome …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/pr050449x","https://scholar.google.com/scholar?cites=11230095081959646518&as_sdt=800005&sciodt=0,15&hl=en",36,"2019-06-06","","","","",,,,,36,2.77,7,5,13
